VendorName,Product,ProductId,TabKeyNewId,ProductSeries,ProductCategory,Total Sites,US Sites,Total Enterprises,Enterprises in US
Veritas,Veritas Enterprise Vault - TO DELETE,16014,15993,Storage,Storage Management,"104,983","64,719","20,404","10,166"
Symantec,Symantec Enterprise Vault,2629,2334,Storage,Storage Management,"104,983","64,719","20,404","10,166"
Veritas,Veritas Enterprise Vault,10488,10467,Storage,Storage Management,"104,983","64,719","20,404","10,166"
Veritas,Veritas Enterprise Vault - TO DELETE,16014,15993,Storage,Storage Management,"104,983","64,719","20,404","10,166"
CA Technologies,CA ARCserve,990,4723,Storage,Storage Management,"82,831","50,526","23,385","10,313"
CA Technologies,CA ARCserve,990,4723,Storage,Storage Management,"82,831","50,526","23,385","10,313"
Amazon,Amazon Glacier,3005,3880,Storage,Storage Management,"77,030","58,639","15,219","9,696"
Amazon,Amazon Glacier,3005,3880,Storage,Storage Management,"77,030","58,639","15,219","9,696"
Syncsort,Syncsort,7229,1325,Storage,Storage Management,"76,784","65,592","14,514","10,732"
Syncsort,Syncsort,7229,1325,Storage,Storage Management,"76,784","65,592","14,514","10,732"
Microsoft,Microsoft System Center Data Protection Manager,1784,6718,Storage,Storage Management,"75,258","53,628","17,698","10,658"
Microsoft,Microsoft System Center Data Protection Manager,1784,6718,Storage,Storage Management,"75,258","53,628","17,698","10,658"
NetApp,NetApp SnapShot,7012,3488,Storage,Storage Management,"55,954","44,638","10,489","6,703"
NetApp,NetApp SnapShot,7012,3488,Storage,Storage Management,"55,954","44,638","10,489","6,703"
Symantec,Symantec Ghost Solution Suite,3000,2336,Storage,Storage Management,"48,670","41,658","5,763","3,416"
Symantec,Symantec Ghost Solution Suite,3000,2336,Storage,Storage Management,"48,670","41,658","5,763","3,416"
Smarsh,Smarsh,7246,3610,Storage,Storage Management,"42,381","37,226","6,929","5,283"
Smarsh,Smarsh,7246,3610,Storage,Storage Management,"42,381","37,226","6,929","5,283"
Dell EMC,EMC RecoverPoint,6292,986,Storage,Storage Management,"39,350","27,723","9,393","6,113"
Dell EMC,EMC RecoverPoint,6292,986,Storage,Storage Management,"39,350","27,723","9,393","6,113"
Unitrends,Unitrends,7287,8382,Storage,Storage Management,"39,307","32,349","10,859","7,254"
Unitrends,Unitrends,7287,8382,Storage,Storage Management,"39,307","32,349","10,859","7,254"
Carbonite,Mozy,7228,1264,Storage,Storage Management,"36,088","29,563","6,846","4,495"
Carbonite,Mozy,7228,1264,Storage,Storage Management,"36,088","29,563","6,846","4,495"
F5 Networks,F5 ASM,2819,5680,Storage,Storage Management,"33,723","18,126","8,294","1,701"
F5 Networks,F5 ASM,2819,5680,Storage,Storage Management,"33,723","18,126","8,294","1,701"
NetApp,NetApp Open Systems SnapVault,5258,3479,Storage,Storage Management,"33,449","22,801","6,848","3,585"
NetApp,NetApp Open Systems SnapVault,5258,3479,Storage,Storage Management,"33,449","22,801","6,848","3,585"
Dell EMC,EMC TimeFinder,7610,1006,Storage,Storage Management,"32,480","27,197","4,858","3,208"
Dell EMC,EMC TimeFinder,7610,1006,Storage,Storage Management,"32,480","27,197","4,858","3,208"
IBM,IBM Content Manager OnDemand,9935,9914,Storage,Storage Management,"30,678","23,162","4,322","2,648"
IBM,IBM Content Manager OnDemand,9935,9914,Storage,Storage Management,"30,678","23,162","4,322","2,648"
Dell,Dell PowerVault Storage Arrays,7306,2719,Storage,Storage Management,"29,902","20,265","4,624","3,011"
Dell,Dell PowerVault Storage Arrays,7306,2719,Storage,Storage Management,"29,902","20,265","4,624","3,011"
F5 Networks,F5 APM,2818,5679,Storage,Storage Management,"26,931","20,253","4,159","2,191"
F5 Networks,F5 APM,2818,5679,Storage,Storage Management,"26,931","20,253","4,159","2,191"
Dell EMC,Dell EMC SourceOne,7125,1002,Storage,Storage Management,"26,514","19,464","4,073","1,570"
Dell EMC,Dell EMC SourceOne,7125,1002,Storage,Storage Management,"26,514","19,464","4,073","1,570"
CrashPlan,CrashPlan,7272,7314,Storage,Storage Management,"24,359","18,553","5,601","3,498"
CrashPlan,CrashPlan,7272,7314,Storage,Storage Management,"24,359","18,553","5,601","3,498"
Aspera,IBM Aspera,3358,2124,Storage,Storage Management,"24,349","11,886","9,483","4,049"
Aspera,IBM Aspera,3358,2124,Storage,Storage Management,"24,349","11,886","9,483","4,049"
Vision Solutions,Vision Solutions Double-Take,2383,7207,Storage,Storage Management,"24,301","18,381","5,833","3,489"
Vision Solutions,Vision Solutions Double-Take,2383,7207,Storage,Storage Management,"24,301","18,381","5,833","3,489"
New Generation Software,Storage Management,7253,4240,Storage,Storage Management,"23,925","16,818","6,374","4,575"
New Generation Software,Storage Management,7253,4240,Storage,Storage Management,"23,925","16,818","6,374","4,575"
Pure Storage,Flash Memory / Purity Software,9112,9090,Storage,Storage Management,"21,640","16,054","3,424","2,274"
Pure Storage,Flash Memory / Purity Software,9112,9090,Storage,Storage Management,"21,640","16,054","3,424","2,274"
NetApp,NetApp SolidFire,16118,16097,Storage,Storage Management,"20,784","16,684","2,391","1,016"
NetApp,NetApp SolidFire,16118,16097,Storage,Storage Management,"20,784","16,684","2,391","1,016"
Global Relay,Global Relay,3013,1227,Storage,Storage Management,"19,330","13,893","2,666","1,835"
Global Relay,Global Relay,3013,1227,Storage,Storage Management,"19,330","13,893","2,666","1,835"
Dell EMC,EMC Replication Manager,6320,987,Storage,Storage Management,"19,018","10,976","5,486","2,656"
Dell EMC,EMC Replication Manager,6320,987,Storage,Storage Management,"19,018","10,976","5,486","2,656"
Actiance,Actiance,7278,7650,Storage,Storage Management,"17,532","14,781","1,626","1,046"
Actiance,Actiance,7278,7650,Storage,Storage Management,"17,532","14,781","1,626","1,046"
Iron Mountain,Iron Mountain SecureSync,6754,8305,Storage,Storage Management,"17,191","14,764","1,634",506
Iron Mountain,Iron Mountain SecureSync,6754,8305,Storage,Storage Management,"17,191","14,764","1,634",506
StorageCraft,StorageCraft,7234,1730,Storage,Storage Management,"14,903","9,339","4,807","2,466"
StorageCraft,StorageCraft,7234,1730,Storage,Storage Management,"14,903","9,339","4,807","2,466"
Spectra logic,Spectra,7130,4001,Storage,Storage Management,"14,879","11,716","3,546","2,714"
Spectra logic,Spectra,7130,4001,Storage,Storage Management,"14,879","11,716","3,546","2,714"
Asigra,Asigra,7271,7253,Storage,Storage Management,"14,831","12,300","1,781","1,008"
Asigra,Asigra,7271,7253,Storage,Storage Management,"14,831","12,300","1,781","1,008"
Solix,Solix,7254,4262,Storage,Storage Management,"13,930","11,075","2,300","1,262"
Solix,Solix,7254,4262,Storage,Storage Management,"13,930","11,075","2,300","1,262"
Dell EMC,EMC EmailXtender,2556,968,Storage,Storage Management,"12,727","10,713","1,440","1,016"
Dell EMC,EMC EmailXtender,2556,968,Storage,Storage Management,"12,727","10,713","1,440","1,016"
Dell EMC,EMC DiskXtender,2299,961,Storage,Storage Management,"12,393","10,957","1,005",646
Dell EMC,EMC DiskXtender,2299,961,Storage,Storage Management,"12,393","10,957","1,005",646
Faronics,Faronics Deep Freeze,1934,168,Storage,Storage Management,"12,033","11,677",986,812
Faronics,Faronics Deep Freeze,1934,168,Storage,Storage Management,"12,033","11,677",986,812
Dell EMC,EMC SnapView,7014,1001,Storage,Storage Management,"10,933","8,413","1,756","1,056"
Dell EMC,EMC SnapView,7014,1001,Storage,Storage Management,"10,933","8,413","1,756","1,056"
IBM,IBM System Storage,7309,6207,Storage,Storage Management,"9,078","5,613","3,419","2,390"
IBM,IBM System Storage,7309,6207,Storage,Storage Management,"9,078","5,613","3,419","2,390"
Symantec,Symantec DLO,7481,2354,Storage,Storage Management,"8,638","6,281","1,638","1,117"
Symantec,Symantec DLO,7481,2354,Storage,Storage Management,"8,638","6,281","1,638","1,117"
Intronis,Intronis,7276,7624,Storage,Storage Management,"7,698","6,646","2,012","1,659"
Intronis,Intronis,7276,7624,Storage,Storage Management,"7,698","6,646","2,012","1,659"
Atempo,Atempo,7247,3677,Storage,Storage Management,"7,599","1,494","1,131",333
Atempo,Atempo,7247,3677,Storage,Storage Management,"7,599","1,494","1,131",333
Quantum,StoreNext,8472,8461,Storage,Storage Management,"7,452","4,330","2,655","1,296"
Quantum,StoreNext,8472,8461,Storage,Storage Management,"7,452","4,330","2,655","1,296"
IBM,ds4700,9073,9051,Storage,Storage Management,"7,117","1,119",678,234
IBM,ds4700,9073,9051,Storage,Storage Management,"7,117","1,119",678,234
SEPATON,SEPATON,7277,7643,Storage,Storage Management,"6,861","6,012",714,498
SEPATON,SEPATON,7277,7643,Storage,Storage Management,"6,861","6,012",714,498
IBM,IBM Content Collector,1314,5993,Storage,Storage Management,"5,935","3,752","1,029",590
IBM,IBM Content Collector,1314,5993,Storage,Storage Management,"5,935","3,752","1,029",590
NetApp,NetApp Raid-DP,6240,3480,Storage,Storage Management,"5,641","4,184",427,217
NetApp,NetApp Raid-DP,6240,3480,Storage,Storage Management,"5,641","4,184",427,217
HPE,HPE Storage Management,7260,5168,Storage,Storage Management,"5,510","2,839","1,224",558
HPE,HPE Storage Management,7260,5168,Storage,Storage Management,"5,510","2,839","1,224",558
PHD Virtual,PHD Virtual,7255,4364,Storage,Storage Management,"5,081","4,134",570,344
PHD Virtual,PHD Virtual,7255,4364,Storage,Storage Management,"5,081","4,134",570,344
R1Soft,R1Soft,7256,4449,Storage,Storage Management,"4,847","3,066","2,034","1,013"
R1Soft,R1Soft,7256,4449,Storage,Storage Management,"4,847","3,066","2,034","1,013"
Bloomberg,Bloomberg Vault,9616,9595,Storage,Storage Management,"4,770","2,246",720,261
Bloomberg,Bloomberg Vault,9616,9595,Storage,Storage Management,"4,770","2,246",720,261
Infinidat Inc.,InfiniBox,16136,16115,Storage,Storage Management,"4,735","3,235","1,024",719
Infinidat Inc.,InfiniBox,16136,16115,Storage,Storage Management,"4,735","3,235","1,024",719
HP Inc.,Autonomy LiveVault,761,5013,Storage,Storage Management,"4,484","2,701",948,454
HP Inc.,Autonomy LiveVault,761,5013,Storage,Storage Management,"4,484","2,701",948,454
NetApp,NetApp SyncMirror,7490,3492,Storage,Storage Management,"3,826","3,308",191,83
NetApp,NetApp SyncMirror,7490,3492,Storage,Storage Management,"3,826","3,308",191,83
NetApp,NetApp SnapProtect,7009,3486,Storage,Storage Management,"3,609","1,573","1,197",370
NetApp,NetApp SnapProtect,7009,3486,Storage,Storage Management,"3,609","1,573","1,197",370
OpenText,OpenText Archive Center,10163,10142,Storage,Storage Management,"3,593","1,345",870,350
OpenText,OpenText Archive Center,10163,10142,Storage,Storage Management,"3,593","1,345",870,350
AlterPoint,AlterPoint,7257,4456,Storage,Storage Management,"3,374","2,818",192,108
AlterPoint,AlterPoint,7257,4456,Storage,Storage Management,"3,374","2,818",192,108
Pure Storage,FLASHSTACK,9113,9091,Storage,Storage Management,"3,135","2,511",458,241
Pure Storage,FLASHSTACK,9113,9091,Storage,Storage Management,"3,135","2,511",458,241
Barracuda Networks Inc,Barracuda Message Archiver,12805,12784,Storage,Storage Management,"3,042","2,428",584,381
Barracuda Networks Inc,Barracuda Message Archiver,12805,12784,Storage,Storage Management,"3,042","2,428",584,381
Quest Software,Vizioncore,8023,2025,Storage,Storage Management,"3,025","2,518",463,293
Quest Software,Vizioncore,8023,2025,Storage,Storage Management,"3,025","2,518",463,293
IBM,Storage Management,7266,6205,Storage,Storage Management,"2,748","2,648",126,87
IBM,Storage Management,7266,6205,Storage,Storage Management,"2,748","2,648",126,87
Dell,Dell PowerVault ML6000,4851,2633,Storage,Storage Management,"2,740","1,804",597,285
Dell,Dell PowerVault ML6000,4851,2633,Storage,Storage Management,"2,740","1,804",597,285
Quantum,Quantum Corporation,6211,2939,Storage,Storage Management,"2,518","1,349",636,266
Quantum,Quantum Corporation,6211,2939,Storage,Storage Management,"2,518","1,349",636,266
SmartSync,SmartSync,7221,162,Storage,Storage Management,"2,164","1,066",569,219
SmartSync,SmartSync,7221,162,Storage,Storage Management,"2,164","1,066",569,219
HPE,HPE 3PAR StoreVirtual,8453,8471,Storage,Storage Management,"1,908",731,483,206
HPE,HPE 3PAR StoreVirtual,8453,8471,Storage,Storage Management,"1,908",731,483,206
OpenText,OpenText InfoArchive,9978,9957,Storage,Storage Management,"1,473",467,349,131
OpenText,OpenText InfoArchive,9978,9957,Storage,Storage Management,"1,473",467,349,131
ARCTOOLS,ARCTOOLS,12681,12660,Storage,Storage Management,"1,399","1,009",276,153
ARCTOOLS,ARCTOOLS,12681,12660,Storage,Storage Management,"1,399","1,009",276,153
Quest Software,Quest Rapid Recovery,573,2608,Storage,Storage Management,"1,381","1,035",419,274
Quest Software,Quest Rapid Recovery,573,2608,Storage,Storage Management,"1,381","1,035",419,274
DDN,NexentaStor,16121,16100,Storage,Storage Management,"1,218",391,206,93
DDN,NexentaStor,16121,16100,Storage,Storage Management,"1,218",391,206,93
Micro Focus,Micro Focus Digital Safe,12807,12786,Storage,Storage Management,"1,125",485,276,66
Micro Focus,Micro Focus Digital Safe,12807,12786,Storage,Storage Management,"1,125",485,276,66
HP Inc.,Autonomy NearPoint,5073,5101,Storage,Storage Management,993,691,158,103
HP Inc.,Autonomy NearPoint,5073,5101,Storage,Storage Management,993,691,158,103
DDN,DDN WOS,16117,16096,Storage,Storage Management,769,234,91,26
DDN,DDN WOS,16117,16096,Storage,Storage Management,769,234,91,26
DDN,Tintri Vmstore,16119,16098,Storage,Storage Management,665,367,149,93
DDN,Tintri Vmstore,16119,16098,Storage,Storage Management,665,367,149,93
Microsoft,Microsoft Exchange Archiving,10111,10090,Storage,Storage Management,602,393,130,54
Microsoft,Microsoft Exchange Archiving,10111,10090,Storage,Storage Management,602,393,130,54
Barracuda Networks Inc,Barracuda PST Enterprise,12806,12785,Storage,Storage Management,563,474,78,41
Barracuda Networks Inc,Barracuda PST Enterprise,12806,12785,Storage,Storage Management,563,474,78,41
GWAVA,GWAVA,7225,884,Storage,Storage Management,537,297,124,72
GWAVA,GWAVA,7225,884,Storage,Storage Management,537,297,124,72
Oracle,StorageTek Storage Archive Manager,7308,442,Storage,Storage Management,498,201,135,48
Oracle,StorageTek Storage Archive Manager,7308,442,Storage,Storage Management,498,201,135,48
Cofio,Cofio AIMstor,368,2887,Storage,Storage Management,420,105,131,41
Cofio,Cofio AIMstor,368,2887,Storage,Storage Management,420,105,131,41
DDN,DDN SFA200NVX,16130,16109,Storage,Storage Management,401,156,106,52
DDN,DDN SFA7990X,16128,16107,Storage,Storage Management,401,156,106,52
DDN,DDN SFA200NVX,16130,16109,Storage,Storage Management,401,156,106,52
DDN,DDN SFA7990X,16128,16107,Storage,Storage Management,401,156,106,52
DDN,DDN Insight,16134,16113,Storage,Storage Management,359,119,93,41
DDN,DDN Insight,16134,16113,Storage,Storage Management,359,119,93,41
Dell EMC,Dell EMC Storage Management,7227,1003,Storage,Storage Management,323,41,69,24
Dell EMC,Dell EMC Storage Management,7227,1003,Storage,Storage Management,323,41,69,24
DDN,Tintri IntelliFlash,16120,16099,Storage,Storage Management,252,108,79,18
DDN,Tintri IntelliFlash,16120,16099,Storage,Storage Management,252,108,79,18
Red Gate Software,HyperBac,3286,7059,Storage,Storage Management,235,126,61,26
Red Gate Software,HyperBac,3286,7059,Storage,Storage Management,235,126,61,26
Arkeia,Arkeia,7251,4179,Storage,Storage Management,197,62,64,19
Arkeia,Arkeia,7251,4179,Storage,Storage Management,197,62,64,19
NetApp,OnTAP storage management software,8468,8476,Storage,Storage Management,187,87,39,15
NetApp,OnTAP storage management software,8468,8476,Storage,Storage Management,187,87,39,15
2BrightSparks,syncbackpro,7489,5634,Storage,Storage Management,181,73,53,20
2BrightSparks,syncbackpro,7489,5634,Storage,Storage Management,181,73,53,20
DDN,NexentaFusion,16123,16102,Storage,Storage Management,173,35,28,8
DDN,NexentaFusion,16123,16102,Storage,Storage Management,173,35,28,8
Quantum,Quantum vmPRO,8030,6915,Storage,Storage Management,160,112,49,33
Quantum,Quantum vmPRO,8030,6915,Storage,Storage Management,160,112,49,33
Infinidat Inc.,InfiniGuard,16137,16116,Storage,Storage Management,57,50,16,13
Infinidat Inc.,InfiniGuard,16137,16116,Storage,Storage Management,57,50,16,13
DDN,DDN Infinite Memory Engine (IME),16129,16108,Storage,Storage Management,55,11,19,6
DDN,DDN Infinite Memory Engine (IME),16129,16108,Storage,Storage Management,55,11,19,6
DDN,NexentaEdge,16125,16104,Storage,Storage Management,50,39,21,14
DDN,NexentaEdge,16125,16104,Storage,Storage Management,50,39,21,14
R1Soft,R1Soft CDP,6227,4448,Storage,Storage Management,27,14,14,5
R1Soft,R1Soft CDP,6227,4448,Storage,Storage Management,27,14,14,5
Infinidat Inc.,Neutrix Cloud,16139,16118,Storage,Storage Management,13,6,8,5
Infinidat Inc.,Neutrix Cloud,16139,16118,Storage,Storage Management,13,6,8,5
DDN,DDN SFA14KX,16127,16106,Storage,Storage Management,11,5,5,2
DDN,DDN SFA14KX,16127,16106,Storage,Storage Management,11,5,5,2
HP Inc.,HP Tape Drives,7568,5177,Storage,Tape Library,"85,236","70,210","15,861","11,364"
HP Inc.,HP Tape Drives,7568,5177,Storage,Tape Library,"85,236","70,210","15,861","11,364"
IBM,IBM System Storage Tape Libraries,7313,6209,Storage,Tape Library,"43,343","20,985","12,967","4,932"
IBM,IBM System Storage Tape Libraries,7313,6209,Storage,Tape Library,"43,343","20,985","12,967","4,932"
IBM,IBM Tape Systems,7543,6223,Storage,Tape Library,"33,705","19,732","5,357","3,392"
IBM,Tape Library,7563,6224,Storage,Tape Library,"33,705","19,732","5,357","3,392"
IBM,IBM Tape Systems,7543,6223,Storage,Tape Library,"33,705","19,732","5,357","3,392"
IBM,Tape Library,7563,6224,Storage,Tape Library,"33,705","19,732","5,357","3,392"
IBM,IBM System Storage Tape Drives,7312,6208,Storage,Tape Library,"32,287","18,445","5,086","3,149"
IBM,IBM System Storage Tape Drives,7312,6208,Storage,Tape Library,"32,287","18,445","5,086","3,149"
Dell,Dell Tape Library,7554,2721,Storage,Tape Library,"27,445","13,618","8,750","2,801"
Dell,Dell Tape Library,7554,2721,Storage,Tape Library,"27,445","13,618","8,750","2,801"
IBM,IBM Tape Systems TS3500,7636,6233,Storage,Tape Library,"16,881","12,559","3,448","2,418"
IBM,IBM Tape Systems TS3500,7636,6233,Storage,Tape Library,"16,881","12,559","3,448","2,418"
Oracle,Oracle Tape Storage,7542,468,Storage,Tape Library,"16,173","10,166","4,039","2,038"
SUN,Tape Library,7547,1395,Storage,Tape Library,"16,173","10,166","4,039","2,038"
Oracle,Oracle Tape Storage,7542,468,Storage,Tape Library,"16,173","10,166","4,039","2,038"
SUN,Tape Library,7547,1395,Storage,Tape Library,"16,173","10,166","4,039","2,038"
HPE,HPE Tape Library,7561,5176,Storage,Tape Library,"8,818","4,239","1,919",471
HPE,HPE Tape Library,7561,5176,Storage,Tape Library,"8,818","4,239","1,919",471
Quantum,Quantum Tape Libraries,7540,2944,Storage,Tape Library,"4,577","2,915",973,456
Quantum,Tape Library,7555,2945,Storage,Tape Library,"4,577","2,915",973,456
Quantum,Quantum Tape Libraries,7540,2944,Storage,Tape Library,"4,577","2,915",973,456
Quantum,Tape Library,7555,2945,Storage,Tape Library,"4,577","2,915",973,456
Dell,TL4000 Lib,7620,2723,Storage,Tape Library,"2,465",901,533,130
Dell,TL4000 Lib,7620,2723,Storage,Tape Library,"2,465",901,533,130
Dell,TL2000 Lib,7619,2722,Storage,Tape Library,"2,192",597,546,148
Dell,TL2000 Lib,7619,2722,Storage,Tape Library,"2,192",597,546,148
OVERLAND,Tape Library,7562,5852,Storage,Tape Library,"2,078","1,337",398,269
OVERLAND,Tape Library,7562,5852,Storage,Tape Library,"2,078","1,337",398,269
Dell,124TTapeAuto,11,2607,Storage,Tape Library,823,80,88,31
Dell,124TTapeAuto,11,2607,Storage,Tape Library,823,80,88,31
Oracle,Oracle Warehouse Management,8240,483,Supply Chain Management,Inventory Management,"215,344","129,165","34,796","18,463"
Oracle,Oracle Warehouse Management,8240,483,Supply Chain Management,Inventory Management,"215,344","129,165","34,796","18,463"
Highjump Software,Highjump Software,3115,1525,Supply Chain Management,Inventory Management,"189,728","126,133","30,079","13,036"
Highjump Software,HighJump Warehouse Advantage,12744,12723,Supply Chain Management,Inventory Management,"189,728","126,133","30,079","13,036"
Highjump Software,Highjump Software,3115,1525,Supply Chain Management,Inventory Management,"189,728","126,133","30,079","13,036"
Highjump Software,HighJump Warehouse Advantage,12744,12723,Supply Chain Management,Inventory Management,"189,728","126,133","30,079","13,036"
Oracle,PeopleSoft Inventory,5989,388,Supply Chain Management,Inventory Management,"93,244","58,809","15,438","7,297"
Oracle,PeopleSoft Inventory,5989,388,Supply Chain Management,Inventory Management,"93,244","58,809","15,438","7,297"
Manhattan Associates,Manhattan Associates WMS,8268,1320,Supply Chain Management,Inventory Management,"67,411","50,866","8,796","3,110"
Manhattan Associates,Manhattan Associates WMS,8268,1320,Supply Chain Management,Inventory Management,"67,411","50,866","8,796","3,110"
SAP,SAP Warehouse Management System (WMS),8242,5536,Supply Chain Management,Inventory Management,"56,979","34,392","6,705","3,103"
SAP,SAP Warehouse Management System (WMS),8242,5536,Supply Chain Management,Inventory Management,"56,979","34,392","6,705","3,103"
IntelliTrack,IntelliTrack,3957,6540,Supply Chain Management,Inventory Management,"37,011","32,816","5,041","2,747"
IntelliTrack,IntelliTrack,3957,6540,Supply Chain Management,Inventory Management,"37,011","32,816","5,041","2,747"
Infor,Infor Distribution,3906,6974,Supply Chain Management,Inventory Management,"31,442","17,055","5,981","2,138"
Infor,Infor Distribution,3906,6974,Supply Chain Management,Inventory Management,"31,442","17,055","5,981","2,138"
Voxware,Voxware,3992,5668,Supply Chain Management,Inventory Management,"22,283","20,380",920,359
Voxware,Voxware,3992,5668,Supply Chain Management,Inventory Management,"22,283","20,380",920,359
Logfire,Logfire,3990,4866,Supply Chain Management,Inventory Management,"21,099","6,503","1,424",400
Oracle,Oracle LogFire,10199,10178,Supply Chain Management,Inventory Management,"21,099","6,503","1,424",400
Logfire,Logfire,3990,4866,Supply Chain Management,Inventory Management,"21,099","6,503","1,424",400
Oracle,Oracle LogFire,10199,10178,Supply Chain Management,Inventory Management,"21,099","6,503","1,424",400
Traker Systems,iTracker,4071,7328,Supply Chain Management,Inventory Management,"14,973","13,883",979,714
Traker Systems,iTracker,4071,7328,Supply Chain Management,Inventory Management,"14,973","13,883",979,714
Accellos,Accellos,3989,3148,Supply Chain Management,Inventory Management,"13,445","11,323","1,724",976
Accellos,Accellos WMS,8544,8547,Supply Chain Management,Inventory Management,"13,445","11,323","1,724",976
Accellos,Accellos,3989,3148,Supply Chain Management,Inventory Management,"13,445","11,323","1,724",976
Accellos,Accellos WMS,8544,8547,Supply Chain Management,Inventory Management,"13,445","11,323","1,724",976
SmartOps,SmartOps,3991,5253,Supply Chain Management,Inventory Management,"8,805","5,106","1,815",814
SmartOps,SmartOps Inventory Optimization,3995,5254,Supply Chain Management,Inventory Management,"8,805","5,106","1,815",814
SmartOps,SmartOps,3991,5253,Supply Chain Management,Inventory Management,"8,805","5,106","1,815",814
SmartOps,SmartOps Inventory Optimization,3995,5254,Supply Chain Management,Inventory Management,"8,805","5,106","1,815",814
3PL Central,3PL Central,16079,16058,Supply Chain Management,Inventory Management,674,364,163,71
3PL Central,3PL Central,16079,16058,Supply Chain Management,Inventory Management,674,364,163,71
Valogix,Valogix,3993,7272,Supply Chain Management,Inventory Management,309,246,145,109
Valogix,Valogix,3993,7272,Supply Chain Management,Inventory Management,309,246,145,109
NCH Software,inventoria,3984,6388,Supply Chain Management,Inventory Management,34,2,24,2
NCH Software,inventoria,3984,6388,Supply Chain Management,Inventory Management,34,2,24,2
CoreIMS,CoreIMS,3994,7971,Supply Chain Management,Inventory Management,17,17,5,5
CoreIMS,CoreIMS,3994,7971,Supply Chain Management,Inventory Management,17,17,5,5
Camelot 3PL Software,3PLink,14844,14823,Supply Chain Management,Inventory Management,1,1,1,1
Camelot 3PL Software,3PLink,14844,14823,Supply Chain Management,Inventory Management,1,1,1,1
United States Postal Service,USPS,14056,14035,Supply Chain Management,Supply Chain Management,"383,533","328,885","84,875","58,198"
United States Postal Service,USPS,14056,14035,Supply Chain Management,Supply Chain Management,"383,533","328,885","84,875","58,198"
I2 Technologies,Supply Chain Software,7390,7249,Supply Chain Management,Supply Chain Management,"372,546","245,277","55,968","24,294"
JDA Software,JDA Platform,4090,5644,Supply Chain Management,Supply Chain Management,"372,546","245,277","55,968","24,294"
I2 Technologies,Supply Chain Software,7390,7249,Supply Chain Management,Supply Chain Management,"372,546","245,277","55,968","24,294"
JDA Software,JDA Platform,4090,5644,Supply Chain Management,Supply Chain Management,"372,546","245,277","55,968","24,294"
NetSuite,NetSuite Supply Chain Management,14479,14458,Supply Chain Management,Supply Chain Management,"257,467","178,419","79,964","40,490"
NetSuite,NetSuite Supply Chain Management,14479,14458,Supply Chain Management,Supply Chain Management,"257,467","178,419","79,964","40,490"
DHL,DHL Express Tracking Tools,12119,12098,Supply Chain Management,Supply Chain Management,"217,558","137,872","70,324","27,216"
DHL International GmbH,DHL,14058,14037,Supply Chain Management,Supply Chain Management,"217,558","137,872","70,324","27,216"
DHL,DHL Express Tracking Tools,12119,12098,Supply Chain Management,Supply Chain Management,"217,558","137,872","70,324","27,216"
DHL International GmbH,DHL,14058,14037,Supply Chain Management,Supply Chain Management,"217,558","137,872","70,324","27,216"
FedEx Corporation,FedEx,14157,14136,Supply Chain Management,Supply Chain Management,"178,587","132,408","77,767","46,391"
FedEx Corporation,FedEx,14157,14136,Supply Chain Management,Supply Chain Management,"178,587","132,408","77,767","46,391"
IBM,IBM Sterling Always In Stock,7212,6201,Supply Chain Management,Supply Chain Management,"177,837","130,646","28,952","17,547"
IBM,IBM Sterling Always In Stock,7212,6201,Supply Chain Management,Supply Chain Management,"177,837","130,646","28,952","17,547"
Oracle,Oracle Transportation Management,7646,474,Supply Chain Management,Supply Chain Management,"175,439","141,615","21,686","11,338"
Oracle,Oracle Transportation Management,7646,474,Supply Chain Management,Supply Chain Management,"175,439","141,615","21,686","11,338"
United Parcel Service of America Inc.,UPS,14029,14008,Supply Chain Management,Supply Chain Management,"167,378","120,373","67,424","38,933"
United Parcel Service of America Inc.,UPS,14029,14008,Supply Chain Management,Supply Chain Management,"167,378","120,373","67,424","38,933"
SAP,SAP Extended Warehouse Management,2814,5470,Supply Chain Management,Supply Chain Management,"114,990","46,835","26,488","10,688"
SAP,SAP Extended Warehouse Management,2814,5470,Supply Chain Management,Supply Chain Management,"114,990","46,835","26,488","10,688"
IBM,IBM Sterling Order Management,9957,9936,Supply Chain Management,Supply Chain Management,"100,198","75,488","6,787","2,721"
IBM,IBM Sterling Order Management,9957,9936,Supply Chain Management,Supply Chain Management,"100,198","75,488","6,787","2,721"
LLamasoft,LLamasoft,7162,8381,Supply Chain Management,Supply Chain Management,"94,898","72,940","11,495","5,223"
LLamasoft,LLamasoft,7162,8381,Supply Chain Management,Supply Chain Management,"94,898","72,940","11,495","5,223"
Oracle,Oracle Cloud SCM,10218,10197,Supply Chain Management,Supply Chain Management,"83,576","59,355","17,915","9,345"
Oracle,Oracle Cloud SCM,10218,10197,Supply Chain Management,Supply Chain Management,"83,576","59,355","17,915","9,345"
MoveIt Companies,MOVEit,4911,5663,Supply Chain Management,Supply Chain Management,"75,496","57,780","20,724","13,888"
MoveIt Companies,MOVEit,4911,5663,Supply Chain Management,Supply Chain Management,"75,496","57,780","20,724","13,888"
Intermec Technologies,Intermec,7148,3442,Supply Chain Management,Supply Chain Management,"73,413","56,083","11,024","6,015"
Intermec Technologies,Intermec,7148,3442,Supply Chain Management,Supply Chain Management,"73,413","56,083","11,024","6,015"
