repo_url,VendorName,Product,ProductCategory,Total Sites,US Sites,Total Enterprises,Enterprises in US,gh_stars,gh_forks,gh_open_issues,gh_watchers,gh_language,gh_created_at,gh_updated_at,gh_pushed_at,gh_default_branch,gh_license,gh_archived,gh_size_kb,sbom_file,vuln_file,total_libraries,unique_libraries,syft_languages,syft_pkg_types,unique_lib_versions,vuln_lib_count,pct_libs_vulnerable,total_vulns,unique_cves,critical,high,medium,low,fixable,not_fixed,avg_cvss,max_cvss,avg_risk,max_risk,avg_epss,max_epss,grype_languages,grype_pkg_types,cwes,pct_fixable,pct_enterprises,active
https://github.com/apache/kylin,The Apache Software Foundation,Apache Kylin,Big Data Processing,21974,9738,3107.0,716,3765.0,1514.0,80.0,256.0,Java,2015-01-03T08:00:05Z,2026-03-30T07:19:51Z,2026-03-13 08:55:11+00:00,kylin5,Apache-2.0,False,573833.0,,,321.0,311.0,java,java-archive,319.0,28.0,9.0,66.0,64.0,8.0,29.0,20.0,9.0,60.0,6.0,6.97,9.9,5.02,97.12,0.06,0.94,java,java-archive,CWE-116; CWE-121; CWE-150; CWE-178; CWE-190; CWE-20; CWE-200; CWE-732; CWE-20; CWE-295; CWE-22; CWE-23; CWE-269; CWE-269; CWE-552; CWE-284; CWE-284; NVD-CWE-Other; CWE-288; CWE-295; CWE-295; CWE-297; CWE-303; NVD-CWE-Other; CWE-367; CWE-378; CWE-378; CWE-732; CWE-400; CWE-400; CWE-674; CWE-787; CWE-400; CWE-770; CWE-404; CWE-426; CWE-44; CWE-502; CWE-706; CWE-459; CWE-502; CWE-521; CWE-552; CWE-59; CWE-611; CWE-639; CWE-667; CWE-674; CWE-696; CWE-732; CWE-770; CWE-78; CWE-787; NVD-CWE-Other,90.91,0.01,True
https://github.com/apache/mahout,The Apache Software Foundation,Apache Mahout,Data Science & Machine Learning,34304,24104,12333.0,6081,2276.0,989.0,77.0,218.0,Rust,2014-05-23T07:00:07Z,2026-03-30T17:10:16Z,2026-03-30 17:11:19+00:00,main,Apache-2.0,False,85486.0,,,1845.0,1614.0,javascript; python; rust,github-action; npm; python; rust-crate,1755.0,6.0,0.37,14.0,7.0,0.0,10.0,2.0,2.0,12.0,2.0,6.53,8.1,0.01,0.03,0.0,0.0,javascript; python,npm; python,CWE-1333; CWE-1333; CWE-400; CWE-200; CWE-73; CWE-22; CWE-732; CWE-400; CWE-770,85.71,0.03,True
https://github.com/apache/mesos,The Apache Software Foundation,Apache Mesos,Containerization,121280,84025,27494.0,15564,5364.0,1666.0,11.0,356.0,C++,2013-07-17T07:00:13Z,2026-03-25T22:58:50Z,2024-08-23 18:59:16+00:00,master,Apache-2.0,False,421954.0,,,82.0,81.0,python; ruby,gem; python,81.0,8.0,9.88,44.0,35.0,3.0,19.0,15.0,7.0,43.0,1.0,7.07,10.0,0.57,8.79,0.01,0.09,python; ruby,gem; python,CWE-117; CWE-93; CWE-1333; CWE-1333; CWE-400; CWE-150; NVD-CWE-Other; CWE-20; CWE-200; CWE-441; CWE-913; CWE-20; CWE-784; CWE-22; CWE-548; CWE-23; CWE-362; CWE-367; CWE-613; CWE-379; CWE-732; CWE-400; CWE-400; CWE-770; CWE-434; CWE-79; CWE-862; CWE-94,97.73,0.07,False
https://github.com/apache/mina,The Apache Software Foundation,Apache MINA,Application Server Software,3266,1235,707.0,223,919.0,427.0,3.0,96.0,Java,2009-05-21T01:13:51Z,2026-03-26T17:32:34Z,2026-01-18 21:53:35+00:00,trunk,Apache-2.0,False,16686.0,,,60.0,48.0,java,github-action; java-archive,53.0,6.0,12.5,23.0,22.0,5.0,7.0,10.0,1.0,15.0,8.0,7.21,10.0,17.52,100.0,0.19,0.94,java,java-archive,CWE-20; CWE-200; CWE-732; CWE-20; CWE-400; CWE-502; CWE-917; CWE-20; CWE-674; CWE-20; CWE-74; CWE-295; CWE-295; CWE-297; CWE-378; CWE-379; CWE-668; CWE-399; CWE-400; CWE-400; CWE-674; CWE-787; CWE-444; CWE-502; CWE-917,65.22,0.0,False
https://github.com/apache/netbeans,Oracle,Oracle NetBeans,Application Development Tools,47200,31096,8575.0,4392,3034.0,921.0,1073.0,163.0,Java,2017-09-01T07:00:11Z,2026-03-30T08:56:44Z,2026-03-27 11:08:02+00:00,master,Apache-2.0,False,424938.0,,,164.0,128.0,java,github-action; java-archive,129.0,1.0,0.78,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,6.5,6.5,0.01,0.01,0.0,0.0,java,java-archive,CWE-674,100.0,0.02,True
https://github.com/apache/nifi,The Apache Software Foundation,Apache NiFi,Big Data Processing,211991,142931,45452.0,25532,6031.0,2937.0,41.0,189.0,Java,2014-12-12T08:00:05Z,2026-03-30T17:10:25Z,2026-03-30 17:10:17+00:00,main,Apache-2.0,False,304218.0,,,2299.0,2187.0,java; javascript; python,github-action; java-archive; npm; python,2278.0,4.0,0.18,6.0,5.0,0.0,5.0,1.0,0.0,2.0,4.0,7.63,8.5,0.03,0.07,0.0,0.0,javascript,npm,CWE-201; CWE-359; CWE-400; CWE-79,33.33,0.11,True
https://github.com/apache/oozie,The Apache Software Foundation,Apache Oozie,Big Data Processing,274628,180373,59842.0,32502,728.0,471.0,49.0,70.0,Java,2011-09-14T07:00:10Z,2026-03-29T13:29:57Z,2025-01-27 08:38:13+00:00,master,Apache-2.0,True,32259.0,,,183.0,179.0,java,java-archive,183.0,23.0,12.85,88.0,84.0,18.0,33.0,28.0,9.0,76.0,12.0,7.09,10.0,6.2,100.0,0.08,0.94,java,java-archive,CWE-121; CWE-1286; NVD-CWE-Other; CWE-130; CWE-1321; CWE-178; CWE-59; CWE-184; CWE-502; CWE-20; CWE-200; CWE-200; CWE-732; CWE-209; CWE-264; CWE-284; CWE-287; CWE-378; CWE-378; CWE-732; CWE-399; CWE-400; CWE-400; CWE-770; CWE-404; CWE-502; CWE-552; CWE-59; CWE-611; CWE-827; CWE-669; CWE-674; CWE-732; CWE-74; CWE-770; CWE-78; CWE-787; CWE-789; CWE-79; CWE-835; CWE-862; CWE-863; CWE-89,86.36,0.14,False
https://github.com/apache/phoenix,The Apache Software Foundation,Apache Phoenix,Big Data Processing,26017,17128,4834.0,2927,1053.0,1011.0,128.0,81.0,Java,2014-06-04T07:00:08Z,2026-03-27T04:40:59Z,2026-03-27 03:30:35+00:00,master,Apache-2.0,False,92968.0,,,169.0,129.0,java,java-archive,169.0,3.0,2.33,8.0,8.0,0.0,4.0,3.0,1.0,8.0,0.0,6.44,8.7,0.28,1.82,0.0,0.03,java,java-archive,CWE-20; CWE-295; CWE-350; CWE-378; CWE-732; CWE-400; CWE-674; CWE-787; CWE-532; CWE-552; CWE-696; CWE-770,100.0,0.01,True
https://github.com/apache/pig,The Apache Software Foundation,Apache Pig,Big Data Processing,69762,58822,9695.0,6316,689.0,445.0,9.0,74.0,Java,2009-05-21T01:10:43Z,2026-02-23T12:51:39Z,2025-09-15 11:23:44+00:00,trunk,Apache-2.0,False,91442.0,,,15.0,15.0,java,java-archive,15.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.02,False
https://github.com/apache/predictionio,The Apache Software Foundation,Apache PredictionIO,Data Science & Machine Learning,4880,2211,2177.0,939,12529.0,1914.0,80.0,744.0,Scala,2013-01-25T19:42:32Z,2026-03-23T07:02:58Z,2021-01-09 10:30:58+00:00,develop,Apache-2.0,True,36295.0,,,98.0,98.0,ruby,gem,98.0,15.0,15.31,82.0,67.0,6.0,37.0,33.0,6.0,82.0,0.0,7.05,10.0,1.98,70.37,0.03,0.94,ruby,gem,CWE-117; CWE-93; CWE-125; CWE-787; CWE-1333; CWE-1333; CWE-400; CWE-150; NVD-CWE-Other; CWE-19; CWE-20; CWE-200; CWE-22; CWE-200; CWE-441; CWE-913; CWE-203; CWE-208; CWE-20; CWE-784; CWE-22; CWE-23; CWE-22; CWE-548; CWE-23; CWE-241; CWE-843; CWE-254; CWE-362; CWE-367; CWE-613; CWE-362; CWE-664; CWE-400; CWE-400; CWE-770; CWE-416; CWE-416; CWE-908; CWE-426; CWE-476; CWE-611; CWE-74; CWE-79; CWE-78; CWE-787; CWE-787; CWE-843; CWE-79; CWE-835; CWE-843; CWE-862; CWE-908,100.0,0.01,False
https://github.com/apache/spark,The Apache Software Foundation,Apache Spark,Big Data Processing,1023126,602591,228584.0,108034,43060.0,29140.0,306.0,2001.0,Scala,2014-02-25T08:00:08Z,2026-03-30T17:23:44Z,2026-03-30 17:23:38+00:00,master,Apache-2.0,False,545497.0,,,567.0,482.0,R; java; javascript; python; ruby,R-package; gem; github-action; github-action-workflow; java-archive; npm; python,483.0,5.0,1.04,5.0,5.0,1.0,1.0,3.0,0.0,4.0,1.0,7.16,9.8,0.35,0.86,0.01,0.01,java,java-archive,CWE-208; CWE-295; CWE-674; CWE-732; CWE-74,80.0,0.55,True
https://github.com/apache/storm,The Apache Software Foundation,Apache Storm,Big Data Processing,120546,85265,19527.0,9755,6675.0,4049.0,38.0,562.0,Java,2013-11-05T08:00:14Z,2026-03-30T11:35:54Z,2026-03-30 11:35:45+00:00,master,Apache-2.0,False,157079.0,,,275.0,260.0,java; javascript; python,github-action; java-archive; npm; python,263.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.05,True
https://github.com/apache/subversion,CollabNet,Subversion,Application Development Tools,467526,340862,137982.0,70748,628.0,191.0,3.0,36.0,C,2009-12-31T09:00:10Z,2026-03-29T01:32:36Z,2026-03-29 01:32:32+00:00,trunk,Apache-2.0,False,218612.0,,,7.0,6.0,,github-action,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.33,True
https://github.com/apache/tez,The Apache Software Foundation,Apache Tez,Big Data Processing,41977,32548,6268.0,3062,514.0,440.0,67.0,32.0,Java,2013-04-08T07:20:23Z,2026-03-30T14:25:46Z,2026-03-30 14:24:01+00:00,master,Apache-2.0,False,32387.0,,,879.0,768.0,java; javascript,github-action; java-archive; npm,879.0,68.0,8.85,177.0,110.0,18.0,103.0,43.0,13.0,168.0,9.0,7.27,9.8,1.59,66.71,0.02,0.85,javascript,npm,CWE-1050; CWE-400; CWE-115; CWE-436; CWE-116; CWE-91; CWE-125; CWE-125; CWE-126; CWE-1286; CWE-601; CWE-1288; CWE-20; CWE-1321; CWE-1321; CWE-471; CWE-1321; CWE-770; CWE-1333; CWE-1333; CWE-400; CWE-1333; NVD-CWE-Other; CWE-176; CWE-352; CWE-367; CWE-185; CWE-770; CWE-20; CWE-200; CWE-20; CWE-201; CWE-20; CWE-400; CWE-20; CWE-754; CWE-22; CWE-22; CWE-269; CWE-22; CWE-59; CWE-241; CWE-254; CWE-269; CWE-295; CWE-330; CWE-330; CWE-338; CWE-367; CWE-399; CWE-400; CWE-400; CWE-74; CWE-400; CWE-770; CWE-405; CWE-407; CWE-471; CWE-532; CWE-59; CWE-59; CWE-61; CWE-732; CWE-74; CWE-770; CWE-77; CWE-94; CWE-78; CWE-94; CWE-79; CWE-843; CWE-89; CWE-918; CWE-94; NVD-CWE-Other,94.92,0.02,True
https://github.com/apache/tomcat,The Apache Software Foundation,Apache Tomcat,Operating System,876080,463286,207250.0,79968,8129.0,5359.0,26.0,475.0,Java,2011-10-01T07:00:19Z,2026-03-30T13:06:15Z,2026-03-30 16:24:03+00:00,main,Apache-2.0,False,194087.0,,,70.0,62.0,java,github-action; java-archive,62.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.5,True
https://github.com/apache/trafficserver,The Apache Software Foundation,Apache Traffic Server,Server,287102,194627,98623.0,51032,1938.0,854.0,422.0,149.0,C++,2009-10-31T08:00:10Z,2026-03-27T22:35:47Z,2026-03-27 22:35:43+00:00,master,Apache-2.0,False,172837.0,,,13.0,13.0,java,github-action; java-archive,13.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.24,True
https://github.com/apache/trafodion,The Apache Software Foundation,Apache Trafodion,Database Management,196,49,34.0,18,245.0,150.0,24.0,41.0,C++,2015-05-27T07:00:05Z,2026-03-17T07:11:04Z,2021-06-07 08:26:11+00:00,master,,True,88977.0,,,108.0,98.0,java,java-archive,108.0,14.0,14.29,46.0,45.0,9.0,18.0,15.0,4.0,37.0,9.0,6.91,9.8,4.3,51.96,0.06,0.69,java,java-archive,CWE-121; CWE-787; CWE-190; CWE-444; CWE-20; CWE-200; CWE-200; CWE-213; CWE-200; CWE-732; CWE-203; CWE-209; CWE-20; CWE-22; CWE-264; CWE-306; CWE-400; CWE-378; CWE-732; CWE-400; CWE-400; CWE-551; CWE-755; CWE-400; CWE-674; CWE-400; CWE-674; CWE-787; CWE-400; CWE-770; CWE-444; CWE-502; CWE-552; CWE-611; CWE-613; CWE-639; CWE-674; CWE-696; CWE-770; CWE-787; CWE-79; CWE-862; CWE-89,80.43,0.0,False
https://github.com/apache/xmlrpc,APACHE,XML-RPC,Application Server Software,734483,358187,524559.0,225544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.27,False
https://github.com/apache/zookeeper,The Apache Software Foundation,Apache Zookeeper,Software Configuration Management,228372,143045,42493.0,24336,12743.0,7327.0,226.0,654.0,Java,2009-03-27T15:41:56Z,2026-03-30T06:48:15Z,2026-03-27 17:59:09+00:00,master,Apache-2.0,False,154867.0,,,110.0,104.0,java,github-action; java-archive,104.0,3.0,2.88,6.0,4.0,0.0,3.0,2.0,1.0,6.0,0.0,5.98,8.9,0.03,0.15,0.0,0.0,java,java-archive,CWE-20; CWE-345; CWE-349; CWE-770,100.0,0.1,True
https://github.com/apollographql/apollo-client,Apollo GraphQL,Apollo Client,Application Development Tools,37285,19753,11501.0,4561,19717.0,2707.0,418.0,258.0,TypeScript,2016-02-26T20:25:00Z,2026-03-30T04:44:33Z,2026-03-28 09:03:21+00:00,main,MIT,False,100207.0,,,1669.0,1334.0,javascript,github-action; npm,1580.0,32.0,2.4,93.0,60.0,3.0,33.0,44.0,13.0,93.0,0.0,6.2,10.0,3.18,84.12,0.05,0.93,javascript,npm,CWE-1321; CWE-1333; CWE-1333; CWE-400; CWE-1385; CWE-190; CWE-20; CWE-200; CWE-200; CWE-22; CWE-284; CWE-200; CWE-23; CWE-284; CWE-200; CWE-284; CWE-20; CWE-347; CWE-22; CWE-241; CWE-285; CWE-863; CWE-295; CWE-330; CWE-346; CWE-347; CWE-400; CWE-407; CWE-436; CWE-444; CWE-524; CWE-59; CWE-670; CWE-674; CWE-705; CWE-74; CWE-749; CWE-754; CWE-770; CWE-776; CWE-78; CWE-835; CWE-918; CWE-94,100.0,0.03,True
https://github.com/apple/swift,Apple,Swift,Programming Languages,55702,40264,9862.0,4830,69867.0,10692.0,8773.0,2400.0,Swift,2015-10-23T21:15:07Z,2026-03-30T17:18:48Z,2026-03-30 17:42:34+00:00,main,Apache-2.0,False,1324975.0,,,14.0,13.0,swift,swift,13.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.02,True
https://github.com/aurelia/framework,Blue Spire Consulting Inc.,Aurelia,Frameworks & Libraries,32247,26240,9217.0,6001,11688.0,612.0,60.0,383.0,TypeScript,2014-12-10T19:22:29Z,2026-03-29T08:14:22Z,2023-01-27 11:32:58+00:00,master,MIT,False,3253.0,,,14.0,14.0,javascript,github-action; npm,14.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.02,False
https://github.com/backdrop/backdrop,backdropcms,Backdrop,Web Content Management Systems,369,97,230.0,70,1034.0,399.0,734.0,64.0,PHP,2013-08-22T01:50:58Z,2026-03-30T01:07:04Z,2026-03-30 01:07:20+00:00,1.x,GPL-2.0,False,83966.0,,,15.0,10.0,,github-action,10.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,True
https://github.com/basho/riak,Basho,Basho Riak,Database Management,37086,27585,10710.0,4950,4018.0,529.0,154.0,250.0,Shell,2010-04-16T14:51:16Z,2026-03-19T01:34:11Z,2024-05-01 19:27:08+00:00,develop,Apache-2.0,False,46600.0,,,42.0,42.0,erlang,hex,42.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.03,False
https://github.com/berkeleydb/libdb,Oracle,Oracle Berkeley DB,Database Management,10602,8383,1210.0,649,385.0,85.0,2.0,13.0,C,2011-09-13T18:37:21Z,2026-03-11T23:01:39Z,2023-10-21 14:20:18+00:00,master,,False,84412.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,False
https://github.com/bitcoin/bitcoin,Bitcoin,Bitcoin,Blockchain,121625,60733,21283.0,10104,88627.0,38868.0,698.0,4049.0,C++,2010-12-19T15:16:43Z,2026-03-30T16:32:32Z,2026-03-30 12:11:12+00:00,master,MIT,False,310659.0,,,48.0,40.0,rust,github-action; rust-crate,44.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.05,True
https://github.com/bloomreach/brXM,BloomReach,Hippo,Web Content Management Systems,54328,44584,8584.0,4674,27.0,14.0,0.0,16.0,,2020-07-08T15:57:44Z,2026-02-20T21:38:24Z,2026-02-02 10:18:08+00:00,main,Apache-2.0,False,244568.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,False
https://github.com/bolt/core,Bolt,Bolt,Web Content Management Systems,1950,1317,839.0,376,584.0,179.0,47.0,17.0,PHP,2018-05-28T15:18:59Z,2026-03-30T17:28:16Z,2026-03-30 11:42:43+00:00,6.0,MIT,False,62612.0,,,1333.0,1087.0,javascript,github-action; npm,1310.0,31.0,2.85,64.0,52.0,5.0,26.0,26.0,7.0,59.0,5.0,6.66,9.8,3.41,87.85,0.05,0.93,javascript,npm,CWE-1050; CWE-400; CWE-1240; CWE-1321; CWE-1333; CWE-1333; CWE-400; CWE-190; CWE-20; CWE-20; CWE-347; CWE-22; CWE-295; CWE-330; CWE-346; CWE-347; CWE-400; CWE-436; CWE-476; CWE-601; CWE-670; CWE-674; CWE-693; CWE-74; CWE-749; CWE-754; CWE-79; CWE-835; CWE-918; CWE-918; CWE-941; CWE-94; CWE-95,92.19,0.0,True
https://github.com/buddypress/buddypress,BuddyPress,BuddyPress,Software as a Service,32934,23231,12415.0,5405,245.0,172.0,19.0,28.0,PHP,2013-04-13T11:56:03Z,2026-03-28T02:40:33Z,2026-01-26 19:28:07+00:00,master,,False,77112.0,,,7.0,7.0,,github-action; github-action-workflow,7.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.03,False
https://github.com/bugzilla/bugzilla,Mozilla Foundation,Bugzilla,Testing & QA,162801,91741,41811.0,16326,810.0,313.0,33.0,49.0,Perl,2014-03-12T14:49:38Z,2026-03-30T15:58:19Z,2026-02-19 03:07:34+00:00,5.2,MPL-2.0,False,75100.0,,,6.0,6.0,python,github-action; python,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.1,False
https://github.com/cakephp/cakephp,Cake Software Foundation Inc.,CakePHP,Frameworks & Libraries,27597,7994,15692.0,3054,8795.0,3378.0,24.0,516.0,PHP,2010-05-08T14:38:22Z,2026-03-27T19:46:32Z,2026-03-30 17:32:09+00:00,5.x,MIT,False,117606.0,,,18.0,17.0,php,github-action; php-composer,17.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.04,True
https://github.com/capistrano/capistrano,capistranorb,Capistrano,Application Development Tools,10719,4825,3189.0,771,12925.0,1756.0,62.0,310.0,Ruby,2009-02-26T16:14:04Z,2026-03-29T11:12:28Z,2026-01-03 00:26:07+00:00,master,MIT,False,4640.0,,,92.0,92.0,ruby,gem; github-action,92.0,6.0,6.52,38.0,19.0,2.0,16.0,16.0,4.0,38.0,0.0,7.41,9.8,0.73,8.79,0.02,0.09,ruby,gem,CWE-125; CWE-787; CWE-1333; CWE-400; CWE-190; CWE-22; CWE-23; CWE-241; CWE-843; CWE-400; CWE-400; CWE-770; CWE-416; CWE-476; CWE-611; CWE-787; CWE-79; CWE-862,100.0,0.01,False
https://github.com/cdapio/cdap,Cask Data,Cask Data Application Platform,Big Data Processing,4641,3741,497.0,257,788.0,350.0,121.0,93.0,Java,2014-08-02T09:00:10Z,2026-03-27T13:44:16Z,2026-03-30 13:30:24+00:00,develop,NOASSERTION,False,642930.0,,,362.0,338.0,java,binary; github-action; java-archive,359.0,30.0,8.88,84.0,64.0,9.0,26.0,37.0,12.0,81.0,3.0,6.51,9.9,0.59,16.21,0.01,0.17,java,github-action; java-archive,CWE-125; CWE-178; CWE-59; CWE-190; CWE-20; CWE-200; CWE-200; CWE-732; CWE-203; CWE-20; CWE-400; CWE-22; CWE-264; CWE-269; CWE-295; CWE-303; NVD-CWE-Other; CWE-378; CWE-378; CWE-379; CWE-668; CWE-378; CWE-732; CWE-400; CWE-400; CWE-674; CWE-787; CWE-400; CWE-770; CWE-404; CWE-444; CWE-502; CWE-521; CWE-538; CWE-552; CWE-59; CWE-611; CWE-611; CWE-827; CWE-674; CWE-696; CWE-74; CWE-770; CWE-78; CWE-787; CWE-835; CWE-863; CWE-917; CWE-918; CWE-93,96.43,0.0,True
https://github.com/cesanta/mongoose,CESANTA,Mongoose,Server,6701,1514,493.0,266,12628.0,2892.0,13.0,467.0,C,2012-08-14T15:09:51Z,2026-03-30T09:32:34Z,2026-03-28 22:23:16+00:00,master,NOASSERTION,False,38922.0,,,26.0,17.0,,github-action,18.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,True
https://github.com/cfengine/core,CFEngine,CFEngine,Software Configuration Management,29767,23190,7229.0,5178,521.0,197.0,5.0,51.0,C,2012-02-25T09:19:05Z,2026-03-20T12:50:22Z,2026-03-20 14:34:06+00:00,master,NOASSERTION,False,70891.0,,,35.0,25.0,,github-action; github-action-workflow,25.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.02,True
https://github.com/chef/chef,Opscode,Opscode Chef,IT Infrastructure & Ops Management,271739,184669,58088.0,28050,8339.0,2526.0,370.0,352.0,Ruby,2009-01-15T20:40:48Z,2026-03-30T13:15:41Z,2026-03-30 17:20:25+00:00,main,Apache-2.0,False,392634.0,,,496.0,270.0,ruby,deb; gem; github-action; github-action-workflow; rpm,346.0,6.0,2.22,14.0,14.0,0.0,6.0,7.0,1.0,14.0,0.0,6.4,8.3,0.05,0.17,0.0,0.0,ruby,gem,CWE-1333; CWE-400; CWE-134; CWE-200; CWE-441; CWE-913; CWE-212; CWE-22; CWE-548; CWE-327; CWE-400; CWE-400; CWE-770; CWE-79; CWE-918,100.0,0.14,True
https://github.com/cherokee/webserver,CHEROKEE,Cherokee,Server,33332,28534,13436.0,9926,574.0,108.0,435.0,52.0,C,2011-10-11T12:19:24Z,2026-03-10T22:05:04Z,2023-01-11 20:34:30+00:00,master,GPL-2.0,False,39690.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,False
https://github.com/ckeditor/ckeditor5,CKSource sp. z.o.o. sp.k.,CKEditor,Application Development Tools,530243,237880,203690.0,77074,10391.0,3739.0,876.0,146.0,Rich Text Format,2015-01-08T12:13:59Z,2026-03-30T16:14:42Z,2026-03-30 14:27:12+00:00,master,NOASSERTION,False,652295.0,,,1861.0,1638.0,javascript,npm,1861.0,6.0,0.37,12.0,7.0,0.0,4.0,8.0,0.0,12.0,0.0,6.43,8.9,0.04,0.08,0.0,0.0,javascript,npm,CWE-1321; CWE-1333; CWE-20; CWE-754; CWE-400; CWE-674,100.0,0.49,True
https://github.com/clojure/clojure,Clojure,Clojure,Programming Languages,59239,37881,15108.0,9262,10833.0,1456.0,0.0,681.0,Java,2010-06-29T20:03:33Z,2026-03-30T12:39:56Z,2026-01-16 14:55:13+00:00,master,,False,19313.0,,,19.0,17.0,java,github-action; github-action-workflow; java-archive,17.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.04,False
https://github.com/cmsmadesimple/cmsmadesimple2,CMS Made Simple,CMS Made Simple,Web Content Management Systems,16837,5657,11671.0,2420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,False
https://github.com/codeigniter4/CodeIgniter4,CodeIgniter,CodeIgniter,Frameworks & Libraries,193554,70191,76167.0,18825,5871.0,1972.0,34.0,276.0,PHP,2015-08-27T03:32:45Z,2026-03-30T14:48:15Z,2026-03-29 19:16:50+00:00,develop,MIT,False,363089.0,,,82.0,38.0,,github-action; github-action-workflow,40.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.18,True
https://github.com/codemirror/dev,Codemirror,CodeMirror,Application Development Tools,85472,40370,43507.0,14601,7773.0,472.0,17.0,70.0,JavaScript,2018-08-28T12:10:35Z,2026-03-30T13:39:52Z,2026-01-22 08:42:13+00:00,main,NOASSERTION,False,3746.0,,,4.0,4.0,,github-action,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.1,False
https://github.com/concretecms/concretecms,Concrete5,Concrete5,Web Content Management Systems,80882,59179,28024.0,13456,827.0,470.0,530.0,72.0,PHP,2014-04-22T18:12:28Z,2026-03-20T17:06:53Z,2026-03-29 01:24:26+00:00,9.5.x,MIT,False,307300.0,,,424.0,407.0,javascript; php,github-action; npm; php-composer,420.0,14.0,3.44,22.0,21.0,1.0,12.0,8.0,1.0,21.0,1.0,7.1,9.4,0.38,3.66,0.01,0.06,javascript; php,npm; php-composer,CWE-116; CWE-79; CWE-1321; CWE-1333; CWE-1333; CWE-400; CWE-176; CWE-352; CWE-367; CWE-20; CWE-208; CWE-22; CWE-22; CWE-59; CWE-330; CWE-400; CWE-407; CWE-476; CWE-918,95.45,0.07,True
https://github.com/contao/contao,contao.org,Contao,Web Content Management Systems,23575,1759,17985.0,341,420.0,169.0,431.0,34.0,PHP,2018-08-15T07:18:30Z,2026-03-30T16:02:48Z,2026-03-27 16:46:17+00:00,main,LGPL-3.0,False,138665.0,,,148.0,85.0,javascript; php,github-action; npm; php-composer,89.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.04,True
https://github.com/cubecart/v6,CubeCart,Commerce Software,Commerce Application,11286,10154,1688.0,986,74.0,57.0,7.0,16.0,PHP,2014-06-24T16:38:00Z,2026-03-25T20:19:18Z,2026-03-25 20:19:14+00:00,v6.5-master,,False,47980.0,,,26.0,24.0,php,github-action; php-composer,24.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,True
https://github.com/cucumber/cucumber,Cucumber,Cucumber,Testing & QA,455703,303749,108710.0,53604,3349.0,683.0,45.0,212.0,,2015-06-21T04:37:35Z,2026-03-29T18:25:25Z,2026-03-11 16:37:58+00:00,main,MIT,False,129995.0,,,5.0,5.0,,github-action,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.26,True
https://github.com/cucumber/cucumber-js,Cucumber,Cucumberjs,Testing & QA,455703,303749,108710.0,53604,5300.0,1108.0,53.0,203.0,TypeScript,2011-05-27T21:27:17Z,2026-03-30T07:32:08Z,2026-03-28 07:05:28+00:00,main,MIT,False,30053.0,,,185.0,138.0,javascript,github-action; npm,177.0,2.0,1.45,2.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,5.4,6.5,0.03,0.03,0.0,0.0,javascript,npm,CWE-400; CWE-674,100.0,0.26,True
https://github.com/d3/d3,Data Driven Documents,D3js,Charting,310035,162557,100961.0,40373,112654.0,22782.0,30.0,3555.0,Shell,2010-09-27T17:22:42Z,2026-03-30T16:08:41Z,2025-12-02 17:48:19+00:00,main,ISC,False,59349.0,,,49.0,46.0,javascript,github-action; npm,47.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.24,False
https://github.com/dart-lang/sdk,Dart,Dart,Programming Languages,63273,28693,17552.0,9385,11095.0,1787.0,8394.0,292.0,Dart,2015-05-16T14:14:58Z,2026-03-30T17:14:10Z,2026-03-30 17:16:13+00:00,main,BSD-3-Clause,False,1592006.0,,,206.0,204.0,dart,dart-pub; github-action; github-action-workflow,204.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.04,True
