repo_url,VendorName,Product,ProductCategory,Total Sites,US Sites,Total Enterprises,Enterprises in US,gh_stars,gh_forks,gh_open_issues,gh_watchers,gh_language,gh_created_at,gh_updated_at,gh_pushed_at,gh_default_branch,gh_license,gh_archived,gh_size_kb
https://github.com/foundation/foundation-sites,ZURB Inc.,ZURB Foundation,Frameworks & Libraries,21882,14863,4874,2047,29761,5395,77,1219,HTML,2011-10-13T23:05:42Z,2026-03-30T14:01:01Z,2025-01-21T22:11:53Z,develop,MIT,False,126117
https://github.com/franzinc/aserve,Franz Inc.,AllegroServe,Server,32,23,21,13,200,30,1,16,Common Lisp,2009-05-14T21:41:00Z,2026-03-05T22:34:43Z,2026-03-05T22:34:39Z,master,NOASSERTION,False,5327
https://github.com/ganglia/monitor-core,Ganglia,Ganglia,IT Infrastructure & Ops Management,2,1,2,1,494,241,85,54,C,2011-07-08T15:48:34Z,2026-02-09T13:50:59Z,2022-01-23T06:46:29Z,master,BSD-3-Clause,False,9558
https://github.com/gentoo/gentoo,Gentoo Foundation Inc.,Gentoo,Operating System,14508,9475,11371,7209,2368,2214,705,83,Shell,2015-08-10T18:47:32Z,2026-03-30T16:48:06Z,2026-03-30T16:48:00Z,master,,False,2669553
https://github.com/getgrav/grav,Grav,Grav,Web Content Management Systems,3651,1482,1865,402,15433,1418,461,328,PHP,2014-08-02T18:29:10Z,2026-03-30T09:27:08Z,2026-03-30T12:28:03Z,develop,MIT,False,31289
https://github.com/getpelican/pelican,getpelican,Pelican,Other Web Tools & Plugins,428,4,336,3,13262,1831,104,322,Python,2010-10-16T18:57:40Z,2026-03-30T11:05:02Z,2026-03-30T11:04:56Z,main,AGPL-3.0,False,7576
https://github.com/getsentry/sentry-javascript,Sentry,Ravenjs,Frameworks & Libraries,294674,186022,102371,43992,8613,1761,485,122,TypeScript,2012-02-01T20:16:25Z,2026-03-30T14:44:10Z,2026-03-30T17:06:58Z,develop,MIT,False,209570
https://github.com/gocd/gocd,ThoughtWorks Inc.,GoCD,Application Development Tools,25333,12453,5479,1913,7386,980,76,207,Java,2013-12-13T05:26:16Z,2026-03-30T08:06:22Z,2026-03-30T08:06:18Z,master,Apache-2.0,False,420675
https://github.com/govCMS/govCMS,BENDELL HOLDINGS LLC,govCMS,Web Content Management Systems,303,15,179,4,188,50,57,17,Twig,2020-06-12T01:12:05Z,2026-03-30T05:20:12Z,2026-03-30T06:27:30Z,4.x-develop,GPL-2.0,False,15841
https://github.com/grafana/grafana,Grafana Labs,Grafana,IT Infrastructure & Ops Management,396413,199793,104259,38712,72850,13627,3950,1248,TypeScript,2013-12-11T15:59:56Z,2026-03-30T17:43:46Z,2026-03-30T17:52:58Z,main,AGPL-3.0,False,1556396
https://github.com/graphite-project/graphite-web,GitHub,Graphite,IT Infrastructure & Ops Management,19933,15348,2309,930,6073,1256,21,260,JavaScript,2012-05-07T21:30:55Z,2026-03-30T10:46:07Z,2026-03-17T22:50:01Z,master,Apache-2.0,False,23920
https://github.com/greenplum-db/gpdb,Pivotal Software,Greenplum Database,Database Management,69754,49788,11713,5960,,,,,,,,,,,,
https://github.com/gridgain/gridgain,GridGain,GridGain,Big Data Processing,8407,4638,1478,851,148,56,41,64,Java,2019-02-13T11:31:35Z,2026-03-27T05:48:57Z,2026-03-30T12:57:22Z,master,NOASSERTION,False,361144
https://github.com/h2o/h2o,DeNA Co. Ltd.,H2O,Server,145677,106671,45083,26798,11430,878,729,374,C,2014-08-16T23:59:03Z,2026-03-30T15:12:14Z,2026-03-30T08:16:15Z,master,MIT,False,124410
https://github.com/h2oai/h2o-3,H2O.ai,H20.ai,Data Science & Machine Learning,43539,30885,8066,4227,7521,2033,2890,367,Jupyter Notebook,2014-03-03T16:08:07Z,2026-03-30T13:15:29Z,2026-03-30T17:48:47Z,master,Apache-2.0,False,626598
https://github.com/haproxy/haproxy,HAProxy,HAProxy,Application Server Software,118578,63957,27722,9708,6424,913,353,117,C,2018-04-09T15:17:42Z,2026-03-30T16:27:50Z,2026-03-30T16:27:45Z,master,NOASSERTION,False,113095
https://github.com/highlightjs/highlight.js,highlightjs,highlightjs,Application Development Tools,78204,37711,33992,11758,24885,3728,224,296,JavaScript,2011-01-01T23:47:21Z,2026-03-30T15:09:18Z,2025-10-27T17:01:56Z,main,BSD-3-Clause,False,15446
https://github.com/horde/horde,Horde LLC,Horde,Other IT Development/Infrastructure,8521,7802,757,417,244,126,2,35,,2010-08-28T22:06:38Z,2026-03-28T13:23:29Z,2020-05-16T23:39:26Z,deprecated,,True,315810
https://github.com/illumos/illumos-gate,Open Source,illumos,Operating System,592,295,249,98,1832,796,9,143,C,2010-09-07T16:59:23Z,2026-03-29T15:37:13Z,2026-03-29T15:37:08Z,master,,False,563811
https://github.com/infinidb/infinidb,Calpont,InfiniDB,Database Management,2276,1778,402,164,247,86,1,49,C++,2013-10-15T12:10:40Z,2026-03-23T08:43:29Z,2017-10-14T19:00:58Z,master,GPL-2.0,False,35812
https://github.com/influxdata/influxdb,Influxdata Inc,InfluxData,Database Management,144585,75283,36833,14679,31361,3701,2130,706,Rust,2013-09-26T14:31:10Z,2026-03-30T16:49:04Z,2026-03-30T16:01:25Z,main,Apache-2.0,False,209693
https://github.com/intelliants/subrion,Intelliants LLC,Subrion,Web Content Management Systems,28,5,26,4,287,117,180,45,PHP,2013-01-29T06:57:00Z,2025-08-21T20:41:43Z,2023-08-24T14:49:52Z,develop,GPL-3.0,False,27524
https://github.com/ionic-team/ionic-framework,Ionic,Ionic Framework,Frameworks & Libraries,237484,165895,65706,35572,52424,13385,626,1558,TypeScript,2013-08-20T23:06:02Z,2026-03-30T15:35:52Z,2026-03-30T17:40:44Z,main,MIT,False,1585510
https://github.com/isc-projects/bind9,ISC,BIND,Infrastructure as a Service,89316,59418,21865,9245,737,172,0,19,C,2017-11-27T19:09:20Z,2026-03-29T18:39:30Z,2025-08-06T12:40:45Z,main,MPL-2.0,True,420034
https://github.com/jashkenas/backbone,Backbonejs,Backbonejs,Frameworks & Libraries,668054,380103,288237,121776,28096,5330,62,1247,JavaScript,2010-09-30T19:41:28Z,2026-03-30T10:42:23Z,2025-04-01T11:14:31Z,master,MIT,False,27619
https://github.com/jasmine/jasmine,Pivotal Software,Jasmine,Testing & QA,284569,197984,62948,31234,15840,2245,11,423,JavaScript,2008-12-02T23:46:37Z,2026-03-30T10:38:17Z,2026-03-14T16:13:05Z,main,MIT,False,10829
https://github.com/jekyll/jekyll,jekyll,Jekyll,Other Web Tools & Plugins,11753,7330,3804,1354,51468,10295,242,1407,Ruby,2008-10-20T06:29:03Z,2026-03-30T15:01:34Z,2026-03-30T03:56:56Z,master,MIT,False,70532
https://github.com/jenkinsci/jenkins,Jenkins,Jenkins,Application Development Tools,891008,517205,216081,89896,25144,9443,3582,842,Java,2010-11-22T21:21:23Z,2026-03-30T15:17:24Z,2026-03-30T01:11:17Z,master,MIT,False,170892
https://github.com/jetty/jetty.project,ECLIPSE,Jetty,Server,241027,143103,65973,32086,4067,1991,265,255,Java,2011-07-14T01:11:57Z,2026-03-30T11:39:31Z,2026-03-30T11:39:30Z,jetty-12.1.x,NOASSERTION,False,279914
https://github.com/jigoshop/jigoshop,Jigoshop Limited,Jigoshop,E-Commerce Platform/Software,110,68,87,47,246,126,14,29,PHP,2011-06-12T15:24:52Z,2026-01-21T21:21:00Z,2017-03-07T12:17:01Z,master,NOASSERTION,True,32609
https://github.com/joomla/joomla-cms,Joomla,Joomla,Web Content Management Systems,294731,105625,163635,35486,5061,3845,866,338,PHP,2011-09-27T02:07:38Z,2026-03-30T13:21:57Z,2026-03-26T10:10:56Z,5.4-dev,GPL-2.0,False,344268
https://github.com/jplayer/jPlayer,jPlayer,jPlayer,Software as a Service,192987,77776,127039,38279,4607,1450,164,284,JavaScript,2010-02-17T04:44:34Z,2026-03-27T08:54:02Z,2021-11-02T18:28:47Z,master,NOASSERTION,False,3802
https://github.com/jquery/jquery,The jQuery Foundation Inc,jQuery,Frameworks & Libraries,8241612,2972264,4977060,1405008,59860,20466,94,3125,JavaScript,2009-04-03T15:20:14Z,2026-03-30T16:21:25Z,2026-03-30T16:46:18Z,main,MIT,False,35553
https://github.com/jquery/jquery-migrate,The jQuery Foundation Inc,jQuery Migrate,Frameworks & Libraries,2528738,1216067,1383751,521972,2079,474,5,124,JavaScript,2012-11-05T03:44:18Z,2026-03-26T15:05:32Z,2026-03-29T20:12:04Z,main,NOASSERTION,False,2208
https://github.com/jquery/jquery-ui,The jQuery Foundation Inc,jQuery UI,Frameworks & Libraries,3808730,1658067,1981726,650742,11343,5234,152,623,JavaScript,2010-01-19T14:40:34Z,2026-03-29T18:24:41Z,2026-03-29T11:40:13Z,main,NOASSERTION,False,30940
https://github.com/juju/juju,Canonical,Juju,Application Development Tools,2355,874,538,230,2609,572,377,68,Go,2014-06-03T14:28:10Z,2026-03-29T06:48:52Z,2026-03-30T15:01:49Z,main,NOASSERTION,False,463228
https://github.com/jython/jython,Python,Jython,Programming Languages,125464,92859,18048,9497,1497,227,108,43,Python,2020-07-25T16:17:43Z,2026-03-29T09:10:17Z,2026-03-02T17:11:39Z,master,NOASSERTION,False,366857
https://github.com/kaltura/server,Kaltura,Kaltura,Software as a Service,88527,62166,29772,17215,400,183,354,88,PHP,2013-07-12T08:59:26Z,2026-03-30T13:59:36Z,2026-03-30T17:47:10Z,Venus-22.17.0,AGPL-3.0,False,321660
https://github.com/kubernetes/kubernetes,Kubernetes,k8s,Containerization,752062,410347,180955,73387,121399,42756,2656,3183,Go,2014-06-06T22:56:04Z,2026-03-30T17:40:15Z,2026-03-30T12:30:15Z,master,Apache-2.0,False,1461148
https://github.com/laminas/laminas-mvc,Zend,Zend Framework,Frameworks & Libraries,109850,57087,27423,9378,172,62,32,20,PHP,2019-12-31T21:39:54Z,2026-03-14T22:49:28Z,2026-02-06T10:01:46Z,3.9.x,BSD-3-Clause,False,7271
https://github.com/lavabit/magma,Lavabit,Lavabit Enterprise Solutions,Email Software,1,0,1,0,1838,165,49,113,C,2014-12-23T01:27:17Z,2026-03-26T19:19:56Z,2025-03-06T05:12:37Z,develop,AGPL-3.0,False,586409
https://github.com/less/less.js,Less,Less,Frameworks & Libraries,445347,350469,111625,62516,17051,3384,189,638,JavaScript,2010-02-20T17:25:38Z,2026-03-30T12:00:26Z,2026-03-24T22:41:03Z,master,Apache-2.0,False,17622
https://github.com/liferay/liferay-portal,Liferay,Liferay,Web Content Management Systems,191332,87447,52575,16260,2231,3754,94,150,Java,2009-09-25T22:55:58Z,2026-03-30T12:47:35Z,2026-03-30T12:47:30Z,master,NOASSERTION,False,39772012
https://github.com/lift/framework,liftweb.net,Lift,Frameworks & Libraries,2614,1931,849,513,1281,275,122,99,Scala,2011-01-26T13:25:28Z,2026-03-29T01:51:07Z,2026-03-29T01:54:42Z,main,Apache-2.0,False,17167
https://github.com/lighttpd/lighttpd1.4,LIGHTTPD,Web Server,Server,25217,11845,10377,3652,694,303,5,35,C,2011-11-12T15:12:57Z,2026-03-27T15:04:06Z,2026-03-25T19:14:08Z,master,BSD-3-Clause,False,13307
https://github.com/liquibase/liquibase,Datical,Liquibase,Database Management,121032,76056,25920,12350,5465,1938,612,138,Java,2011-07-08T20:08:20Z,2026-03-28T17:56:07Z,2026-03-30T11:38:18Z,master,NOASSERTION,False,219379
https://github.com/litecoin-project/litecoin,Litecoin,Litecoin,Blockchain,5884,2786,1472,309,4576,3069,100,491,C++,2012-06-13T04:18:26Z,2026-03-29T23:47:02Z,2026-03-23T20:50:19Z,master,MIT,False,235921
https://github.com/litespeedtech/openlitespeed,LiteSpeed Technologies,Web Server,Server,381464,82513,302888,53087,1417,225,84,38,C++,2013-07-11T14:35:25Z,2026-03-30T08:59:36Z,2026-01-08T16:45:13Z,master,GPL-3.0,False,36929
https://github.com/loadedcommerce/loaded7,Loaded Commerce LLC,Loaded Commerce,E-Commerce Platform/Software,7742,4956,3289,1141,18,26,115,24,PHP,2012-11-28T15:42:04Z,2025-10-26T17:40:58Z,2018-08-21T21:53:29Z,master,GPL-2.0,False,40851
https://github.com/locomotiveCMS/engine,LocomotiveCMS,LocomotiveCMS,Web Content Management Systems,390,175,244,87,2324,618,100,79,Ruby,2010-07-22T19:02:27Z,2026-03-11T04:16:01Z,2025-08-07T08:51:45Z,master,NOASSERTION,False,32161
https://github.com/lua/lua,UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO,Lua,Programming Languages,18742,11329,3444,1663,9858,1927,0,409,C,2012-09-14T05:55:07Z,2026-03-30T05:09:22Z,2026-03-15T18:17:52Z,master,,False,12054
https://github.com/lustre/lustre-release,Lustre,Lustre file system,Other IT Development/Infrastructure,4976,2493,2206,1015,279,90,2,9,C,2020-06-06T00:48:48Z,2026-03-26T23:45:54Z,2026-03-20T23:52:02Z,master,NOASSERTION,False,182243
https://github.com/lxc/lxc,Canonical,LXC,Containerization,315012,212208,73796,34659,5151,1169,171,202,C,2012-09-07T18:50:27Z,2026-03-30T14:54:05Z,2026-03-23T17:45:08Z,main,NOASSERTION,False,36305
https://github.com/magento/magento2,Magento,Magento Commerce,E-Commerce Platform/Software,328767,149131,115807,36100,12070,9398,1988,1217,PHP,2011-11-30T15:30:13Z,2026-03-30T16:10:29Z,2026-03-30T16:10:22Z,2.4-develop,OSL-3.0,False,747822
https://github.com/magnolia-cms/magnolia,Magnolia International Ltd.,Magnolia,Web Content Management Systems,23454,6021,8282,884,,,,,,,,,,,,
https://github.com/mantisbt/mantisbt,Open Source,MantisBT,Testing & QA,120301,48428,26339,11078,1759,753,90,92,PHP,2010-06-29T21:42:07Z,2026-03-30T12:10:40Z,2026-03-30T12:10:35Z,master,,False,87847
https://github.com/mathjax/MathJax,The Apache Software Foundation,Apache MathJax,Frameworks & Libraries,114288,48163,44922,12137,10802,1196,172,242,JavaScript,2010-08-19T03:28:53Z,2026-03-29T10:35:03Z,2026-02-19T22:25:43Z,master,Apache-2.0,False,160482
https://github.com/matomo-org/matomo,Piwik,Piwik,Web Analytics,167230,107507,67376,40401,21380,2821,2525,398,PHP,2011-03-30T21:18:17Z,2026-03-30T14:50:41Z,2026-03-30T17:22:38Z,5.x-dev,GPL-3.0,False,344211
https://github.com/mediaelement/mediaelement,mediaelementjs.com,MediaElement.js,Software as a Service,803377,394944,445211,164603,8312,1552,226,302,JavaScript,2010-07-28T02:32:56Z,2026-03-30T10:45:54Z,2025-11-12T10:26:32Z,master,MIT,False,74373
https://github.com/mesosphere/marathon,Mesosphere Inc.,Marathon,Application Development Tools,63941,45751,12777,6930,4044,831,29,315,Scala,2013-06-25T14:56:34Z,2026-03-17T04:56:04Z,2022-09-08T05:13:23Z,master,Apache-2.0,True,71840
https://github.com/meteor/meteor,Meteor Development Group Inc.,Meteor,Frameworks & Libraries,150877,109095,42359,21024,44788,5265,372,1500,JavaScript,2012-01-19T01:58:17Z,2026-03-30T02:35:21Z,2026-03-30T16:38:06Z,devel,NOASSERTION,False,144412
https://github.com/microsoft/CNTK,Microsoft,Microsoft Cognitive Toolkit,Data Science & Machine Learning,13280,5950,3096,700,17603,4242,839,1226,C++,2015-11-26T09:52:06Z,2026-03-29T21:00:30Z,2023-03-11T07:31:35Z,master,NOASSERTION,True,935217
https://github.com/moby/moby,Docker,Docker,Application Development Tools,905330,493711,233484,93372,71554,18911,3796,2821,Go,2013-01-18T18:10:57Z,2026-03-30T16:47:05Z,2026-03-30T08:58:45Z,master,Apache-2.0,False,256523
https://github.com/moby/swarmkit,Docker,Swarm,IT Infrastructure & Ops Management,214576,145899,43748,22287,3594,660,333,146,Go,2016-02-12T00:02:15Z,2026-03-29T20:31:33Z,2025-11-10T19:21:00Z,master,Apache-2.0,False,43275
https://github.com/modxcms/revolution,MODX LLC,MODX,Web Content Management Systems,11244,2885,7651,1527,1398,528,693,93,PHP,2010-07-29T21:03:57Z,2026-03-27T22:43:41Z,2026-03-28T21:41:13Z,3.x,GPL-2.0,False,106844
https://github.com/moinwiki/moin,MoinMoin GmbH,MoinMoin,Software as a Service,13204,11843,1036,627,365,103,122,24,JavaScript,2018-08-16T21:27:34Z,2026-03-30T17:28:14Z,2026-03-30T17:28:03Z,master,NOASSERTION,False,14255
https://github.com/mongodb/mongo,MongoDB,MongoDB,Database Management,691077,381009,174761,72805,28192,5764,28,1248,C++,2009-01-15T16:15:18Z,2026-03-30T17:33:07Z,2026-03-30T17:33:02Z,master,NOASSERTION,False,1309072
https://github.com/mootools/mootools-core,MooTools,MooTools,Application Development Tools,233126,85741,143715,33072,2672,514,76,118,JavaScript,2008-04-21T16:58:56Z,2026-03-28T18:28:19Z,2024-05-10T06:22:03Z,master,,False,7908
https://github.com/movabletype/movabletype,MovableType,MovableType,Web Content Management Systems,2859,1133,1940,532,426,113,100,42,Perl,2010-12-29T15:31:02Z,2026-03-30T07:55:27Z,2026-03-30T07:55:22Z,develop,,False,169364
https://github.com/mozilla/nunjucks,Nunjucks,Nunjucks,Operating System,22534,13203,8253,3777,8920,650,353,132,JavaScript,2012-08-09T05:40:44Z,2026-03-30T11:37:14Z,2026-02-07T15:11:07Z,master,BSD-2-Clause,False,8177
https://github.com/mybb/mybb,MyBB Group,MyBB,Software as a Service,228,34,199,30,1203,429,301,89,PHP,2012-06-13T10:34:46Z,2026-03-30T12:39:37Z,2026-03-30T12:39:31Z,dev-1.9,LGPL-3.0,False,43617
https://github.com/mysql/mysql-server,Oracle,MySQL,Database Management,1100973,578360,283484,119315,12182,4250,6,561,C++,2014-09-26T09:31:03Z,2026-03-30T17:07:52Z,2026-01-22T11:09:35Z,trunk,NOASSERTION,False,4747212
https://github.com/neo4j/neo4j,Neo4j,Neo4j,Database Management,248185,139157,51288,28194,16211,2585,186,521,Java,2012-11-12T08:46:15Z,2026-03-30T16:12:26Z,2026-03-20T15:45:08Z,release/5.26.0,GPL-3.0,False,697200
https://github.com/neos/neos-development-collection,Neos,Neos,Web Content Management Systems,2971,76,2089,53,266,242,551,15,PHP,2015-08-18T09:48:35Z,2026-03-26T19:44:09Z,2026-03-28T15:02:16Z,9.2,GPL-3.0,False,177193
https://github.com/nginx/nginx,NGINX,Web Server,Server,4060332,1494781,2320803,640196,29769,7827,362,936,C,2015-06-23T10:26:27Z,2026-03-30T16:19:44Z,2026-03-24T18:36:12Z,master,BSD-2-Clause,False,75351
https://github.com/nodejs/node,Node.js,Node.js,Frameworks & Libraries,867046,486401,211172,88552,116467,35217,2592,2952,JavaScript,2014-11-26T19:57:11Z,2026-03-30T17:00:35Z,2026-03-30T15:21:57Z,main,NOASSERTION,False,1442423
https://github.com/nopSolutions/nopCommerce,Open Source,NopCommerce,E-Commerce Platform/Software,19084,11001,7599,2469,10021,5931,174,598,C#,2014-04-09T05:47:50Z,2026-03-30T14:36:50Z,2026-03-30T14:36:38Z,develop,NOASSERTION,False,1586831
https://github.com/odoo/odoo,Odoo,Odoo Website Builder,Website Builders,83,13,75,11,49818,31941,9386,1527,Python,2014-05-13T15:38:58Z,2026-03-30T17:28:34Z,2026-03-30T17:42:17Z,19.0,NOASSERTION,False,14810667
https://github.com/okd-project/okd,Red Hat,Red Hat OpenShift,Platform as a Service,340240,213076,65972,29795,2056,318,71,93,HCL,2019-11-15T21:06:09Z,2026-03-29T16:27:45Z,2026-03-18T20:07:01Z,master,Apache-2.0,False,839
https://github.com/openbsd/src,Open Source,OpenBSD,Operating System,27384,16682,7390,3212,3708,927,1,177,C,2016-08-30T18:18:25Z,2026-03-30T14:20:34Z,2026-03-30T14:19:46Z,master,,False,1570826
https://github.com/opencart/opencart,OpenCart,Commerce Software,E-Commerce Platform/Software,34104,12515,18954,3880,8074,5037,144,586,PHP,2011-08-02T07:32:17Z,2026-03-30T10:37:46Z,2026-03-30T13:04:24Z,master,NOASSERTION,False,222231
https://github.com/openjdk/jdk,Sun Microsystems,Java,Application Development Tools,59387,48734,7844,3555,22715,6296,412,363,Java,2018-09-17T12:29:20Z,2026-03-30T17:17:30Z,2026-03-30T17:44:09Z,master,GPL-2.0,False,1430845
https://github.com/openresty/openresty,OpenResty,OpenResty,Application Development Tools,1148247,585142,507540,220833,13718,1619,316,533,C,2010-01-20T03:57:59Z,2026-03-30T08:19:19Z,2026-03-25T05:55:04Z,master,NOASSERTION,False,2842
https://github.com/openssh/openssh-portable,OpenSSH,OpenSSH,Other IT Development/Infrastructure,25981,19231,4304,2218,3754,2053,128,130,C,2014-01-17T05:53:25Z,2026-03-30T10:59:54Z,2026-03-30T10:59:44Z,master,NOASSERTION,False,33026
https://github.com/openssl/openssl,OpenSSL,OpenSSL,Other IT Development/Infrastructure,886177,392679,364551,105762,29857,11161,1554,1012,C,2013-01-15T22:34:48Z,2026-03-30T17:19:47Z,2026-03-27T18:37:42Z,master,Apache-2.0,False,333424
https://github.com/oracle/linux-uek,Oracle,Linux,Operating System,107982,71772,25633,10854,348,86,5,55,,2018-01-13T05:00:58Z,2026-03-27T20:13:47Z,2026-03-24T16:37:59Z,main,,False,3293986
https://github.com/orientechnologies/orientdb,Orient Technologies,OrientDB,Database Management,18034,10221,4241,1845,4945,874,343,262,Java,2012-12-09T20:33:47Z,2026-03-30T03:42:07Z,2026-03-30T14:48:24Z,develop,Apache-2.0,False,296440
https://github.com/pagekit/pagekit,pagekit,Pagekit,Web Content Management Systems,287,93,190,50,5478,637,178,262,PHP,2014-03-06T17:30:55Z,2026-03-23T08:37:57Z,2022-09-30T19:04:02Z,develop,MIT,True,16759
https://github.com/papaya-cms/papayacms-core,papaya Software GmbH,papaya CMS,Web Content Management Systems,1595,587,935,259,,,,,,,,,,,,
https://github.com/percona/percona-server,Percona,Percona,Database Management,28812,14161,7914,2997,1255,509,61,134,C++,2015-02-13T11:32:01Z,2026-03-30T10:27:17Z,2026-03-30T16:50:08Z,8.0,NOASSERTION,False,5034042
https://github.com/percona/percona-xtradb-cluster,Percona,Percona XtraDB Cluster,Database Management,273,139,88,48,378,152,11,68,C++,2015-02-13T11:39:22Z,2026-03-30T14:28:33Z,2026-03-30T14:28:26Z,8.0,NOASSERTION,False,4975640
https://github.com/perl-catalyst/catalyst-runtime,Catalyst Framework,Catalyst Framework,Application Development Tools,2218,760,960,145,268,101,36,44,Perl,2008-12-29T04:20:30Z,2025-09-02T07:08:41Z,2025-02-08T19:11:11Z,master,,False,13913
https://github.com/phacility/phabricator,Phacility Inc,Phabricator,Application Development Tools,12223,3856,3160,1212,12305,1622,3,565,PHP,2011-01-21T22:08:29Z,2026-03-28T18:28:26Z,2024-04-12T10:28:40Z,master,Apache-2.0,False,144626
https://github.com/php/php-src,COMPILER,PHP,Programming Languages,4753974,1747130,2807288,749401,39959,8022,1754,1350,C,2011-06-16T01:52:25Z,2026-03-30T17:36:07Z,2026-03-30T17:36:01Z,master,NOASSERTION,False,628719
https://github.com/phpbb/phpbb,phpBB,phpBB,Software as a Service,122177,104798,22808,12238,2049,993,43,95,PHP,2010-03-01T22:33:17Z,2026-03-30T05:08:40Z,2026-03-29T08:07:58Z,master,GPL-2.0,False,95699
https://github.com/phpmyadmin/phpmyadmin,phpMyAdmin,phpMyAdmin,Database Management,32,0,28,0,7838,3565,903,272,PHP,2012-01-19T13:21:52Z,2026-03-30T14:53:01Z,2026-03-30T14:52:48Z,master,GPL-2.0,False,2409214
https://github.com/phusion/passenger,Phusion,Phusion Passenger,Server,123051,68931,49903,19579,5076,561,240,110,C++,2008-03-27T23:40:48Z,2026-03-25T08:35:33Z,2026-03-02T20:41:37Z,stable-6.1,MIT,False,56758
https://github.com/pimcore/pimcore,pimcore,Pimcore CMS,Web Content Management Systems,13398,1602,7691,518,3741,1503,588,165,PHP,2011-11-01T09:16:14Z,2026-03-30T14:03:57Z,2026-03-30T13:34:58Z,2026.x,NOASSERTION,False,542103
https://github.com/plainblack/webgui,Plain Black Corporation,WebGUI,Web Content Management Systems,379,342,74,42,63,42,7,25,Perl,2009-02-06T02:52:45Z,2025-11-09T09:56:11Z,2019-03-14T21:45:13Z,master,,False,119900
https://github.com/playframework/playframework,Lightbend Inc.,Play Framework,Frameworks & Libraries,681,134,502,76,12625,4048,490,607,Scala,2011-09-07T09:24:08Z,2026-03-30T07:21:08Z,2026-03-30T07:11:04Z,main,Apache-2.0,False,113634
https://github.com/plone/Plone,PLONE FOUNDATION,Plone,Web Content Management Systems,60983,50540,10346,4994,274,58,0,177,Python,2011-09-25T01:41:25Z,2026-03-30T05:50:16Z,2026-03-27T11:41:01Z,master,,False,3146
https://github.com/plotly/plotly.js,Plotly Inc,Plotly,Charting,14619,7122,5479,2480,18170,1982,803,281,JavaScript,2015-11-05T23:27:17Z,2026-03-30T15:46:42Z,2026-03-30T16:50:58Z,master,MIT,False,1916396
https://github.com/postgres/postgres,PostgreSQL Global Development,DataBase Management System,Database Management,1442700,804706,397932,164578,20388,5531,0,560,C,2010-09-21T11:35:45Z,2026-03-30T17:50:37Z,2026-03-30T17:50:32Z,master,NOASSERTION,False,728609
https://github.com/prestodb/presto,FACEBOOK,Presto,Big Data Processing,143057,98318,22940,11374,16670,5532,2847,826,Java,2012-08-09T01:03:37Z,2026-03-30T17:28:07Z,2026-03-30T17:27:59Z,master,Apache-2.0,False,272795
https://github.com/processone/ejabberd,ejabberd,XMPP Server,Server,6185,3985,851,398,6623,1542,209,255,Erlang,2010-02-08T10:37:25Z,2026-03-30T16:21:19Z,2026-03-25T15:42:32Z,master,NOASSERTION,False,48294
https://github.com/prometheus/prometheus,The Apache Software Foundation,Prometheus,Data Management,300109,161711,72083,30306,63314,10287,772,1100,Go,2012-11-24T11:14:12Z,2026-03-30T17:08:12Z,2026-03-30T14:47:59Z,main,Apache-2.0,False,279008
https://github.com/prototypejs/prototype,PrettyPolymath,Prototype,Frameworks & Libraries,359325,156892,166012,47051,3540,645,101,195,JavaScript,2008-03-27T02:15:03Z,2026-03-29T14:20:12Z,2024-08-13T10:53:04Z,master,NOASSERTION,False,9353
https://github.com/puppetlabs/puppet,Puppet Labs,Puppet Labs,Software Configuration Management,219230,152842,46326,25788,7824,2208,91,455,Ruby,2010-09-14T19:26:44Z,2026-03-30T16:20:08Z,2026-03-16T11:58:10Z,main,Apache-2.0,False,90447
https://github.com/pyrocms/pyrocms,PyroCMS,PyroCMS,Web Content Management Systems,4115,2737,1513,583,3177,917,8,171,PHP,2010-07-06T12:55:25Z,2026-03-28T11:08:49Z,2026-01-23T20:55:53Z,3.9,NOASSERTION,False,59655
https://github.com/python/cpython,Python,Python,Application Development Tools,1502147,787184,392157,166456,72119,34330,9329,1539,Python,2017-02-10T19:23:51Z,2026-03-30T17:26:57Z,2026-03-30T16:42:24Z,main,NOASSERTION,False,802690
https://github.com/q2a/question2answer,Question2Answer,Question2Answer,Other Web Tools & Plugins,255,62,164,41,1669,618,91,129,PHP,2011-12-05T13:18:58Z,2026-03-29T13:24:38Z,2024-08-20T01:45:18Z,bugfix,GPL-3.0,False,10075
https://github.com/quartz-scheduler/quartz,Quartz Scheduler,Quartz Scheduler,IT Infrastructure & Ops Management,81415,62290,11905,6978,6708,1996,72,231,Java,2016-03-07T14:05:37Z,2026-03-30T09:46:57Z,2026-03-20T01:43:34Z,main,Apache-2.0,False,26998
https://github.com/quilljs/quill,Quill,Quill,Other Web Tools & Plugins,23720,10759,8304,3522,47008,3630,635,484,TypeScript,2012-07-30T23:23:18Z,2026-03-30T17:49:25Z,2025-07-25T06:09:23Z,main,BSD-3-Clause,False,18429
https://github.com/qunitjs/qunit,The jQuery Foundation Inc,qunit,Testing & QA,37948,26680,10915,7438,4028,776,52,122,JavaScript,2009-07-24T16:26:23Z,2026-03-18T06:41:56Z,2026-02-05T01:31:03Z,main,MIT,False,16709
