project,component,version,group,purl
Live_Helper-Live_Helper_Chat.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/Live_Helper-Live_Helper_Chat/lhc_web/design/defaulttheme/js/react/package-lock.json,,,
Live_Helper-Live_Helper_Chat.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/Live_Helper-Live_Helper_Chat/lhc_web/design/defaulttheme/js/svelte/package-lock.json,,,
Live_Helper-Live_Helper_Chat.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/Live_Helper-Live_Helper_Chat/lhc_web/design/defaulttheme/widget/react-app/package-lock.json,,,
Live_Helper-Live_Helper_Chat.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/Live_Helper-Live_Helper_Chat/lhc_web/design/defaulttheme/widget/voice-call-operator/package-lock.json,,,
Live_Helper-Live_Helper_Chat.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/Live_Helper-Live_Helper_Chat/lhc_web/design/defaulttheme/widget/wrapper/package-lock.json,,,
Live_Helper-Live_Helper_Chat.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/Live_Helper-Live_Helper_Chat/lhc_web/package-lock.json,,,
Live_Helper-Live_Helper_Chat.cdx,@agora-js/media,4.24.1,,pkg:npm/%40agora-js/media@4.24.1
Live_Helper-Live_Helper_Chat.cdx,@agora-js/report,4.24.1,,pkg:npm/%40agora-js/report@4.24.1
Live_Helper-Live_Helper_Chat.cdx,@agora-js/shared,4.24.1,,pkg:npm/%40agora-js/shared@4.24.1
Live_Helper-Live_Helper_Chat.cdx,@ampproject/remapping,2.3.0,,pkg:npm/%40ampproject/remapping@2.3.0
Live_Helper-Live_Helper_Chat.cdx,@babel/code-frame,7.27.1,,pkg:npm/%40babel/code-frame@7.27.1
Live_Helper-Live_Helper_Chat.cdx,@babel/compat-data,7.28.5,,pkg:npm/%40babel/compat-data@7.28.5
Live_Helper-Live_Helper_Chat.cdx,@babel/core,7.28.5,,pkg:npm/%40babel/core@7.28.5
Live_Helper-Live_Helper_Chat.cdx,@babel/core,7.27.4,,pkg:npm/%40babel/core@7.27.4
Live_Helper-Live_Helper_Chat.cdx,@babel/generator,7.28.5,,pkg:npm/%40babel/generator@7.28.5
Live_Helper-Live_Helper_Chat.cdx,@babel/helper-annotate-as-pure,7.27.3,,pkg:npm/%40babel/helper-annotate-as-pure@7.27.3
Live_Helper-Live_Helper_Chat.cdx,@babel/helper-compilation-targets,7.27.2,,pkg:npm/%40babel/helper-compilation-targets@7.27.2
Live_Helper-Live_Helper_Chat.cdx,@babel/helper-create-class-features-plugin,7.28.5,,pkg:npm/%40babel/helper-create-class-features-plugin@7.28.5
Live_Helper-Live_Helper_Chat.cdx,@babel/helper-create-regexp-features-plugin,7.28.5,,pkg:npm/%40babel/helper-create-regexp-features-plugin@7.28.5
Live_Helper-Live_Helper_Chat.cdx,@babel/helper-create-regexp-features-plugin,7.27.1,,pkg:npm/%40babel/helper-create-regexp-features-plugin@7.27.1
Live_Helper-Live_Helper_Chat.cdx,@babel/helper-define-polyfill-provider,0.6.5,,pkg:npm/%40babel/helper-define-polyfill-provider@0.6.5
Live_Helper-Live_Helper_Chat.cdx,@babel/helper-globals,7.28.0,,pkg:npm/%40babel/helper-globals@7.28.0
Live_Helper-Live_Helper_Chat.cdx,@babel/helper-member-expression-to-functions,7.28.5,,pkg:npm/%40babel/helper-member-expression-to-functions@7.28.5
Live_Helper-Live_Helper_Chat.cdx,@babel/helper-module-imports,7.27.1,,pkg:npm/%40babel/helper-module-imports@7.27.1
Live_Helper-Live_Helper_Chat.cdx,@babel/helper-module-transforms,7.28.3,,pkg:npm/%40babel/helper-module-transforms@7.28.3
Live_Helper-Live_Helper_Chat.cdx,@babel/helper-optimise-call-expression,7.27.1,,pkg:npm/%40babel/helper-optimise-call-expression@7.27.1
Live_Helper-Live_Helper_Chat.cdx,@babel/helper-plugin-utils,7.27.1,,pkg:npm/%40babel/helper-plugin-utils@7.27.1
Live_Helper-Live_Helper_Chat.cdx,@babel/helper-remap-async-to-generator,7.27.1,,pkg:npm/%40babel/helper-remap-async-to-generator@7.27.1
Live_Helper-Live_Helper_Chat.cdx,@babel/helper-replace-supers,7.27.1,,pkg:npm/%40babel/helper-replace-supers@7.27.1
Live_Helper-Live_Helper_Chat.cdx,@babel/helper-skip-transparent-expression-wrappers,7.27.1,,pkg:npm/%40babel/helper-skip-transparent-expression-wrappers@7.27.1
Live_Helper-Live_Helper_Chat.cdx,@babel/helper-string-parser,7.27.1,,pkg:npm/%40babel/helper-string-parser@7.27.1
Live_Helper-Live_Helper_Chat.cdx,@babel/helper-validator-identifier,7.28.5,,pkg:npm/%40babel/helper-validator-identifier@7.28.5
Live_Helper-Live_Helper_Chat.cdx,@babel/helper-validator-option,7.27.1,,pkg:npm/%40babel/helper-validator-option@7.27.1
Live_Helper-Live_Helper_Chat.cdx,@babel/helper-wrap-function,7.28.3,,pkg:npm/%40babel/helper-wrap-function@7.28.3
Live_Helper-Live_Helper_Chat.cdx,@babel/helper-wrap-function,7.27.1,,pkg:npm/%40babel/helper-wrap-function@7.27.1
Live_Helper-Live_Helper_Chat.cdx,@babel/helpers,7.28.4,,pkg:npm/%40babel/helpers@7.28.4
Live_Helper-Live_Helper_Chat.cdx,@babel/helpers,7.27.6,,pkg:npm/%40babel/helpers@7.27.6
Live_Helper-Live_Helper_Chat.cdx,@babel/parser,7.28.5,,pkg:npm/%40babel/parser@7.28.5
Live_Helper-Live_Helper_Chat.cdx,@babel/plugin-bugfix-firefox-class-in-computed-class-key,7.28.5,,pkg:npm/%40babel/plugin-bugfix-firefox-class-in-computed-class-key@7.28.5
Live_Helper-Live_Helper_Chat.cdx,@babel/plugin-bugfix-safari-class-field-initializer-scope,7.27.1,,pkg:npm/%40babel/plugin-bugfix-safari-class-field-initializer-scope@7.27.1
Live_Helper-Live_Helper_Chat.cdx,@babel/plugin-bugfix-safari-id-destructuring-collision-in-function-expression,7.27.1,,pkg:npm/%40babel/plugin-bugfix-safari-id-destructuring-collision-in-function-expression@7.27.1
Live_Helper-Live_Helper_Chat.cdx,@babel/plugin-bugfix-v8-spread-parameters-in-optional-chaining,7.27.1,,pkg:npm/%40babel/plugin-bugfix-v8-spread-parameters-in-optional-chaining@7.27.1
Live_Helper-Live_Helper_Chat.cdx,@babel/plugin-bugfix-v8-static-class-fields-redefine-readonly,7.28.3,,pkg:npm/%40babel/plugin-bugfix-v8-static-class-fields-redefine-readonly@7.28.3
Live_Helper-Live_Helper_Chat.cdx,@babel/plugin-proposal-class-properties,7.18.6,,pkg:npm/%40babel/plugin-proposal-class-properties@7.18.6
Live_Helper-Live_Helper_Chat.cdx,@babel/plugin-proposal-decorators,7.28.0,,pkg:npm/%40babel/plugin-proposal-decorators@7.28.0
Live_Helper-Live_Helper_Chat.cdx,@babel/plugin-proposal-private-property-in-object,7.21.0-placeholder-for-preset-env.2,,pkg:npm/%40babel/plugin-proposal-private-property-in-object@7.21.0-placeholder-for-preset-env.2
Live_Helper-Live_Helper_Chat.cdx,@babel/plugin-syntax-decorators,7.27.1,,pkg:npm/%40babel/plugin-syntax-decorators@7.27.1
Live_Helper-Live_Helper_Chat.cdx,@babel/plugin-syntax-dynamic-import,7.8.3,,pkg:npm/%40babel/plugin-syntax-dynamic-import@7.8.3
Live_Helper-Live_Helper_Chat.cdx,@babel/plugin-syntax-import-assertions,7.27.1,,pkg:npm/%40babel/plugin-syntax-import-assertions@7.27.1
Live_Helper-Live_Helper_Chat.cdx,@babel/plugin-syntax-import-attributes,7.27.1,,pkg:npm/%40babel/plugin-syntax-import-attributes@7.27.1
Live_Helper-Live_Helper_Chat.cdx,@babel/plugin-syntax-jsx,7.27.1,,pkg:npm/%40babel/plugin-syntax-jsx@7.27.1
Live_Helper-Live_Helper_Chat.cdx,@babel/plugin-syntax-unicode-sets-regex,7.18.6,,pkg:npm/%40babel/plugin-syntax-unicode-sets-regex@7.18.6
Live_Helper-Live_Helper_Chat.cdx,@babel/plugin-transform-arrow-functions,7.27.1,,pkg:npm/%40babel/plugin-transform-arrow-functions@7.27.1
Live_Helper-Live_Helper_Chat.cdx,@babel/plugin-transform-async-generator-functions,7.28.0,,pkg:npm/%40babel/plugin-transform-async-generator-functions@7.28.0
Live_Helper-Live_Helper_Chat.cdx,@babel/plugin-transform-async-to-generator,7.27.1,,pkg:npm/%40babel/plugin-transform-async-to-generator@7.27.1
Live_Helper-Live_Helper_Chat.cdx,@babel/plugin-transform-block-scoped-functions,7.27.1,,pkg:npm/%40babel/plugin-transform-block-scoped-functions@7.27.1
Live_Helper-Live_Helper_Chat.cdx,@babel/plugin-transform-block-scoping,7.28.5,,pkg:npm/%40babel/plugin-transform-block-scoping@7.28.5
Live_Helper-Live_Helper_Chat.cdx,@babel/plugin-transform-class-properties,7.27.1,,pkg:npm/%40babel/plugin-transform-class-properties@7.27.1
Live_Helper-Live_Helper_Chat.cdx,@babel/plugin-transform-class-static-block,7.28.3,,pkg:npm/%40babel/plugin-transform-class-static-block@7.28.3
Live_Helper-Live_Helper_Chat.cdx,@babel/plugin-transform-classes,7.28.4,,pkg:npm/%40babel/plugin-transform-classes@7.28.4
Live_Helper-Live_Helper_Chat.cdx,@babel/plugin-transform-computed-properties,7.27.1,,pkg:npm/%40babel/plugin-transform-computed-properties@7.27.1
Live_Helper-Live_Helper_Chat.cdx,@babel/plugin-transform-destructuring,7.28.5,,pkg:npm/%40babel/plugin-transform-destructuring@7.28.5
Live_Helper-Live_Helper_Chat.cdx,@babel/plugin-transform-dotall-regex,7.27.1,,pkg:npm/%40babel/plugin-transform-dotall-regex@7.27.1
Live_Helper-Live_Helper_Chat.cdx,@babel/plugin-transform-duplicate-keys,7.27.1,,pkg:npm/%40babel/plugin-transform-duplicate-keys@7.27.1
Live_Helper-Live_Helper_Chat.cdx,@babel/plugin-transform-duplicate-named-capturing-groups-regex,7.27.1,,pkg:npm/%40babel/plugin-transform-duplicate-named-capturing-groups-regex@7.27.1
Live_Helper-Live_Helper_Chat.cdx,@babel/plugin-transform-dynamic-import,7.27.1,,pkg:npm/%40babel/plugin-transform-dynamic-import@7.27.1
Live_Helper-Live_Helper_Chat.cdx,@babel/plugin-transform-explicit-resource-management,7.28.0,,pkg:npm/%40babel/plugin-transform-explicit-resource-management@7.28.0
Live_Helper-Live_Helper_Chat.cdx,@babel/plugin-transform-exponentiation-operator,7.28.5,,pkg:npm/%40babel/plugin-transform-exponentiation-operator@7.28.5
Live_Helper-Live_Helper_Chat.cdx,@babel/plugin-transform-export-namespace-from,7.27.1,,pkg:npm/%40babel/plugin-transform-export-namespace-from@7.27.1
Live_Helper-Live_Helper_Chat.cdx,@babel/plugin-transform-for-of,7.27.1,,pkg:npm/%40babel/plugin-transform-for-of@7.27.1
Live_Helper-Live_Helper_Chat.cdx,@babel/plugin-transform-function-name,7.27.1,,pkg:npm/%40babel/plugin-transform-function-name@7.27.1
Live_Helper-Live_Helper_Chat.cdx,@babel/plugin-transform-json-strings,7.27.1,,pkg:npm/%40babel/plugin-transform-json-strings@7.27.1
Live_Helper-Live_Helper_Chat.cdx,@babel/plugin-transform-literals,7.27.1,,pkg:npm/%40babel/plugin-transform-literals@7.27.1
Live_Helper-Live_Helper_Chat.cdx,@babel/plugin-transform-logical-assignment-operators,7.28.5,,pkg:npm/%40babel/plugin-transform-logical-assignment-operators@7.28.5
Live_Helper-Live_Helper_Chat.cdx,@babel/plugin-transform-member-expression-literals,7.27.1,,pkg:npm/%40babel/plugin-transform-member-expression-literals@7.27.1
Live_Helper-Live_Helper_Chat.cdx,@babel/plugin-transform-modules-amd,7.27.1,,pkg:npm/%40babel/plugin-transform-modules-amd@7.27.1
Live_Helper-Live_Helper_Chat.cdx,@babel/plugin-transform-modules-commonjs,7.27.1,,pkg:npm/%40babel/plugin-transform-modules-commonjs@7.27.1
Live_Helper-Live_Helper_Chat.cdx,@babel/plugin-transform-modules-systemjs,7.28.5,,pkg:npm/%40babel/plugin-transform-modules-systemjs@7.28.5
Live_Helper-Live_Helper_Chat.cdx,@babel/plugin-transform-modules-umd,7.27.1,,pkg:npm/%40babel/plugin-transform-modules-umd@7.27.1
Live_Helper-Live_Helper_Chat.cdx,@babel/plugin-transform-named-capturing-groups-regex,7.27.1,,pkg:npm/%40babel/plugin-transform-named-capturing-groups-regex@7.27.1
Live_Helper-Live_Helper_Chat.cdx,@babel/plugin-transform-new-target,7.27.1,,pkg:npm/%40babel/plugin-transform-new-target@7.27.1
Live_Helper-Live_Helper_Chat.cdx,@babel/plugin-transform-nullish-coalescing-operator,7.27.1,,pkg:npm/%40babel/plugin-transform-nullish-coalescing-operator@7.27.1
Live_Helper-Live_Helper_Chat.cdx,@babel/plugin-transform-numeric-separator,7.27.1,,pkg:npm/%40babel/plugin-transform-numeric-separator@7.27.1
Live_Helper-Live_Helper_Chat.cdx,@babel/plugin-transform-object-rest-spread,7.28.4,,pkg:npm/%40babel/plugin-transform-object-rest-spread@7.28.4
Live_Helper-Live_Helper_Chat.cdx,@babel/plugin-transform-object-super,7.27.1,,pkg:npm/%40babel/plugin-transform-object-super@7.27.1
Live_Helper-Live_Helper_Chat.cdx,@babel/plugin-transform-optional-catch-binding,7.27.1,,pkg:npm/%40babel/plugin-transform-optional-catch-binding@7.27.1
Live_Helper-Live_Helper_Chat.cdx,@babel/plugin-transform-optional-chaining,7.28.5,,pkg:npm/%40babel/plugin-transform-optional-chaining@7.28.5
Live_Helper-Live_Helper_Chat.cdx,@babel/plugin-transform-parameters,7.27.7,,pkg:npm/%40babel/plugin-transform-parameters@7.27.7
Live_Helper-Live_Helper_Chat.cdx,@babel/plugin-transform-private-methods,7.27.1,,pkg:npm/%40babel/plugin-transform-private-methods@7.27.1
Live_Helper-Live_Helper_Chat.cdx,@babel/plugin-transform-private-property-in-object,7.27.1,,pkg:npm/%40babel/plugin-transform-private-property-in-object@7.27.1
Live_Helper-Live_Helper_Chat.cdx,@babel/plugin-transform-property-literals,7.27.1,,pkg:npm/%40babel/plugin-transform-property-literals@7.27.1
Live_Helper-Live_Helper_Chat.cdx,@babel/plugin-transform-react-display-name,7.28.0,,pkg:npm/%40babel/plugin-transform-react-display-name@7.28.0
Live_Helper-Live_Helper_Chat.cdx,@babel/plugin-transform-react-jsx,7.27.1,,pkg:npm/%40babel/plugin-transform-react-jsx@7.27.1
Live_Helper-Live_Helper_Chat.cdx,@babel/plugin-transform-react-jsx-development,7.27.1,,pkg:npm/%40babel/plugin-transform-react-jsx-development@7.27.1
Live_Helper-Live_Helper_Chat.cdx,@babel/plugin-transform-react-pure-annotations,7.27.1,,pkg:npm/%40babel/plugin-transform-react-pure-annotations@7.27.1
Live_Helper-Live_Helper_Chat.cdx,@babel/plugin-transform-regenerator,7.28.4,,pkg:npm/%40babel/plugin-transform-regenerator@7.28.4
Live_Helper-Live_Helper_Chat.cdx,@babel/plugin-transform-regexp-modifiers,7.27.1,,pkg:npm/%40babel/plugin-transform-regexp-modifiers@7.27.1
Live_Helper-Live_Helper_Chat.cdx,@babel/plugin-transform-reserved-words,7.27.1,,pkg:npm/%40babel/plugin-transform-reserved-words@7.27.1
MoinMoin_GmbH-MoinMoin.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/MoinMoin_GmbH-MoinMoin/.github/workflows/bandit.yml,,,
MoinMoin_GmbH-MoinMoin.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/MoinMoin_GmbH-MoinMoin/.github/workflows/black.yaml,,,
MoinMoin_GmbH-MoinMoin.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/MoinMoin_GmbH-MoinMoin/.github/workflows/ci.yml,,,
MoinMoin_GmbH-MoinMoin.cdx,actions/checkout,v4,,pkg:github/actions/checkout@v4
MoinMoin_GmbH-MoinMoin.cdx,actions/setup-python,v5,,pkg:github/actions/setup-python@v5
MoinMoin_GmbH-MoinMoin.cdx,actions/upload-artifact,v4,,pkg:github/actions/upload-artifact@v4
MoinMoin_GmbH-MoinMoin.cdx,github/codeql-action/upload-sarif,v4,,pkg:github/github/codeql-action@v4#upload-sarif
MoinMoin_GmbH-MoinMoin.cdx,psf/black,stable,,pkg:github/psf/black@stable
MyBB_Group-MyBB.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/MyBB_Group-MyBB/.github/workflows/branch-mergeability.yml,,,
MyBB_Group-MyBB.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/MyBB_Group-MyBB/.github/workflows/build-package.yml,,,
MyBB_Group-MyBB.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/MyBB_Group-MyBB/.github/workflows/code-style-check.yml,,,
MyBB_Group-MyBB.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/MyBB_Group-MyBB/.github/workflows/php-syntax-check.yml,,,
MyBB_Group-MyBB.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/MyBB_Group-MyBB/.github/workflows/phpunit.yml,,,
MyBB_Group-MyBB.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/MyBB_Group-MyBB/.github/workflows/xml-syntax-check.yml,,,
MyBB_Group-MyBB.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/MyBB_Group-MyBB/composer.lock,,,
MyBB_Group-MyBB.cdx,actions/checkout,v4,,pkg:github/actions/checkout@v4
MyBB_Group-MyBB.cdx,actions/checkout,v2,,pkg:github/actions/checkout@v2
MyBB_Group-MyBB.cdx,actions/upload-artifact,v4,,pkg:github/actions/upload-artifact@v4
MyBB_Group-MyBB.cdx,carbonphp/carbon-doctrine-types,3.2.0,,pkg:composer/carbonphp/carbon-doctrine-types@3.2.0
MyBB_Group-MyBB.cdx,doctrine/inflector,2.0.10,,pkg:composer/doctrine/inflector@2.0.10
MyBB_Group-MyBB.cdx,fruitcake/php-cors,v1.3.0,,pkg:composer/fruitcake/php-cors@v1.3.0
MyBB_Group-MyBB.cdx,guzzlehttp/uri-template,v1.0.4,,pkg:composer/guzzlehttp/uri-template@v1.0.4
MyBB_Group-MyBB.cdx,illuminate/bus,v10.48.28,,pkg:composer/illuminate/bus@v10.48.28
MyBB_Group-MyBB.cdx,illuminate/collections,v10.48.28,,pkg:composer/illuminate/collections@v10.48.28
MyBB_Group-MyBB.cdx,illuminate/conditionable,v10.48.28,,pkg:composer/illuminate/conditionable@v10.48.28
MyBB_Group-MyBB.cdx,illuminate/config,v10.48.28,,pkg:composer/illuminate/config@v10.48.28
MyBB_Group-MyBB.cdx,illuminate/container,v10.48.28,,pkg:composer/illuminate/container@v10.48.28
MyBB_Group-MyBB.cdx,illuminate/contracts,v10.48.28,,pkg:composer/illuminate/contracts@v10.48.28
MyBB_Group-MyBB.cdx,illuminate/events,v10.48.28,,pkg:composer/illuminate/events@v10.48.28
MyBB_Group-MyBB.cdx,illuminate/filesystem,v10.48.28,,pkg:composer/illuminate/filesystem@v10.48.28
MyBB_Group-MyBB.cdx,illuminate/hashing,v10.48.28,,pkg:composer/illuminate/hashing@v10.48.28
MyBB_Group-MyBB.cdx,illuminate/http,v10.48.28,,pkg:composer/illuminate/http@v10.48.28
MyBB_Group-MyBB.cdx,illuminate/macroable,v10.48.28,,pkg:composer/illuminate/macroable@v10.48.28
MyBB_Group-MyBB.cdx,illuminate/pipeline,v10.48.28,,pkg:composer/illuminate/pipeline@v10.48.28
MyBB_Group-MyBB.cdx,illuminate/routing,v10.48.28,,pkg:composer/illuminate/routing@v10.48.28
MyBB_Group-MyBB.cdx,illuminate/session,v10.48.28,,pkg:composer/illuminate/session@v10.48.28
MyBB_Group-MyBB.cdx,illuminate/support,v10.48.28,,pkg:composer/illuminate/support@v10.48.28
MyBB_Group-MyBB.cdx,laravel/helpers,v1.7.2,,pkg:composer/laravel/helpers@v1.7.2
MyBB_Group-MyBB.cdx,nesbot/carbon,2.73.0,,pkg:composer/nesbot/carbon@2.73.0
MyBB_Group-MyBB.cdx,psr/clock,1.0.0,,pkg:composer/psr/clock@1.0.0
MyBB_Group-MyBB.cdx,psr/container,2.0.2,,pkg:composer/psr/container@2.0.2
MyBB_Group-MyBB.cdx,psr/event-dispatcher,1.0.0,,pkg:composer/psr/event-dispatcher@1.0.0
MyBB_Group-MyBB.cdx,psr/log,3.0.2,,pkg:composer/psr/log@3.0.2
MyBB_Group-MyBB.cdx,psr/simple-cache,3.0.0,,pkg:composer/psr/simple-cache@3.0.0
MyBB_Group-MyBB.cdx,scssphp/scssphp,v1.13.0,,pkg:composer/scssphp/scssphp@v1.13.0
MyBB_Group-MyBB.cdx,shivammathur/setup-php,v2,,pkg:github/shivammathur/setup-php@v2
MyBB_Group-MyBB.cdx,symfony/console,v7.3.1,,pkg:composer/symfony/console@v7.3.1
MyBB_Group-MyBB.cdx,symfony/deprecation-contracts,v3.6.0,,pkg:composer/symfony/deprecation-contracts@v3.6.0
MyBB_Group-MyBB.cdx,symfony/error-handler,v7.3.1,,pkg:composer/symfony/error-handler@v7.3.1
MyBB_Group-MyBB.cdx,symfony/event-dispatcher,v7.3.0,,pkg:composer/symfony/event-dispatcher@v7.3.0
MyBB_Group-MyBB.cdx,symfony/event-dispatcher-contracts,v3.6.0,,pkg:composer/symfony/event-dispatcher-contracts@v3.6.0
MyBB_Group-MyBB.cdx,symfony/filesystem,v7.3.0,,pkg:composer/symfony/filesystem@v7.3.0
MyBB_Group-MyBB.cdx,symfony/finder,v6.4.17,,pkg:composer/symfony/finder@v6.4.17
MyBB_Group-MyBB.cdx,symfony/http-foundation,v6.4.29,,pkg:composer/symfony/http-foundation@v6.4.29
MyBB_Group-MyBB.cdx,symfony/http-kernel,v6.4.23,,pkg:composer/symfony/http-kernel@v6.4.23
MyBB_Group-MyBB.cdx,symfony/mime,v6.4.26,,pkg:composer/symfony/mime@v6.4.26
MyBB_Group-MyBB.cdx,symfony/polyfill-ctype,v1.33.0,,pkg:composer/symfony/polyfill-ctype@v1.33.0
MyBB_Group-MyBB.cdx,symfony/polyfill-intl-grapheme,v1.33.0,,pkg:composer/symfony/polyfill-intl-grapheme@v1.33.0
MyBB_Group-MyBB.cdx,symfony/polyfill-intl-idn,v1.33.0,,pkg:composer/symfony/polyfill-intl-idn@v1.33.0
MyBB_Group-MyBB.cdx,symfony/polyfill-intl-normalizer,v1.33.0,,pkg:composer/symfony/polyfill-intl-normalizer@v1.33.0
MyBB_Group-MyBB.cdx,symfony/polyfill-mbstring,v1.33.0,,pkg:composer/symfony/polyfill-mbstring@v1.33.0
MyBB_Group-MyBB.cdx,symfony/polyfill-php80,v1.33.0,,pkg:composer/symfony/polyfill-php80@v1.33.0
MyBB_Group-MyBB.cdx,symfony/polyfill-php83,v1.33.0,,pkg:composer/symfony/polyfill-php83@v1.33.0
MyBB_Group-MyBB.cdx,symfony/routing,v6.4.22,,pkg:composer/symfony/routing@v6.4.22
MyBB_Group-MyBB.cdx,symfony/service-contracts,v3.6.0,,pkg:composer/symfony/service-contracts@v3.6.0
MyBB_Group-MyBB.cdx,symfony/string,v7.3.4,,pkg:composer/symfony/string@v7.3.4
MyBB_Group-MyBB.cdx,symfony/translation,v6.4.23,,pkg:composer/symfony/translation@v6.4.23
MyBB_Group-MyBB.cdx,symfony/translation-contracts,v3.6.0,,pkg:composer/symfony/translation-contracts@v3.6.0
MyBB_Group-MyBB.cdx,symfony/var-dumper,v7.3.1,,pkg:composer/symfony/var-dumper@v7.3.1
MyBB_Group-MyBB.cdx,twig/twig,v3.21.1,,pkg:composer/twig/twig@v3.21.1
MyBB_Group-MyBB.cdx,voku/portable-ascii,2.0.3,,pkg:composer/voku/portable-ascii@2.0.3
NodeBB-NodeBB.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/NodeBB-NodeBB/.github/workflows/docker.yml,,,
NodeBB-NodeBB.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/NodeBB-NodeBB/.github/workflows/test.yaml,,,
NodeBB-NodeBB.cdx,actions/cache,v5,,pkg:github/actions/cache@v5
NodeBB-NodeBB.cdx,actions/checkout,v6,,pkg:github/actions/checkout@v6
NodeBB-NodeBB.cdx,actions/download-artifact,v8,,pkg:github/actions/download-artifact@v8
NodeBB-NodeBB.cdx,actions/setup-node,v6,,pkg:github/actions/setup-node@v6
NodeBB-NodeBB.cdx,actions/upload-artifact,v7,,pkg:github/actions/upload-artifact@v7
NodeBB-NodeBB.cdx,bahmutov/npm-install,v1,,pkg:github/bahmutov/npm-install@v1
NodeBB-NodeBB.cdx,coverallsapp/github-action,v2.3.6,,pkg:github/coverallsapp/github-action@v2.3.6
NodeBB-NodeBB.cdx,docker/build-push-action,v7,,pkg:github/docker/build-push-action@v7
NodeBB-NodeBB.cdx,docker/login-action,v4,,pkg:github/docker/login-action@v4
NodeBB-NodeBB.cdx,docker/metadata-action,v6,,pkg:github/docker/metadata-action@v6
NodeBB-NodeBB.cdx,docker/setup-buildx-action,v4,,pkg:github/docker/setup-buildx-action@v4
PowerDNS-DNS_Server.cdx,./.github/actions/cache,UNKNOWN,,
PowerDNS-DNS_Server.cdx,./.github/actions/normalize-branch-name,UNKNOWN,,
PowerDNS-DNS_Server.cdx,./.github/actions/pip-build-dependencies,UNKNOWN,,
PowerDNS-DNS_Server.cdx,./.github/actions/problem-matchers,UNKNOWN,,
PowerDNS-DNS_Server.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/PowerDNS-DNS_Server/.github/actions/cache/action.yml,,,
PowerDNS-DNS_Server.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/PowerDNS-DNS_Server/.github/workflows/build-and-test-all-releases-dispatch.yml,,,
PowerDNS-DNS_Server.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/PowerDNS-DNS_Server/.github/workflows/build-and-test-all.yml,,,
PowerDNS-DNS_Server.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/PowerDNS-DNS_Server/.github/workflows/build-docker-images-dispatch.yml,,,
PowerDNS-DNS_Server.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/PowerDNS-DNS_Server/.github/workflows/build-docker-images-tags.yml,,,
PowerDNS-DNS_Server.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/PowerDNS-DNS_Server/.github/workflows/build-docker-images.yml,,,
PowerDNS-DNS_Server.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/PowerDNS-DNS_Server/.github/workflows/build-exotic-distributions-packages-dispatch.yml,,,
PowerDNS-DNS_Server.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/PowerDNS-DNS_Server/.github/workflows/build-packages-daily-master.yml,,,
PowerDNS-DNS_Server.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/PowerDNS-DNS_Server/.github/workflows/build-packages-daily-releases.yml,,,
PowerDNS-DNS_Server.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/PowerDNS-DNS_Server/.github/workflows/build-packages.yml,,,
PowerDNS-DNS_Server.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/PowerDNS-DNS_Server/.github/workflows/build-tags.yml,,,
PowerDNS-DNS_Server.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/PowerDNS-DNS_Server/.github/workflows/builder-dispatch.yml,,,
PowerDNS-DNS_Server.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/PowerDNS-DNS_Server/.github/workflows/builder.yml,,,
PowerDNS-DNS_Server.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/PowerDNS-DNS_Server/.github/workflows/check-rust-dependencies-on-pr.yml,,,
PowerDNS-DNS_Server.cdx,/Users/dmk6603/Documents/cloned_repos_oss_swdb/PowerDNS-DNS_Server/.github/workflows/codeql-analysis.yml,,,
